X,Y,Datetime,Lat,Lon,FRP(mw),Firesize(km^2),temp(k),Category,Description
-1385541.5164708,-3549813.96188184,2016-01-21 09:00:00,-31.8401,117.1947,-9999,-9999,-9999,15, Low Possibility
-1179713.41374299,-3583771.64263028,2016-01-21 09:00:00,-32.3393,119.3427,-9999,-9999,-9999,15, Low Possibility
-1357661.58546789,-3714364.2722014,2016-01-21 09:00:00,-33.3311,117.2884,-9999,-9999,-9999,15, Low Possibility
-1496812.59045777,-3744632.45131741,2016-01-21 09:00:00,-33.4496,115.7545,-9999,-9999,-9999,15, Low Possibility
-1461868.24941631,-3740926.45246313,2016-01-21 09:00:00,-33.4559,116.1348,-9999,-9999,-9999,15, Low Possibility
-1503353.40871534,-3756790.90742402,2016-01-21 09:00:00,-33.5502,115.6675,-9999,-9999,-9999,15, Low Possibility
-1268701.57275079,-3737691.59201056,2016-01-21 09:00:00,-33.6275,118.2175,-9999,-9999,-9999,15, Low Possibility
-1483805.40141399,-3777801.78454833,2016-01-21 09:00:00,-33.7592,115.8489,-9999,-9999,-9999,15, Low Possibility
-1280785.19928003,-3604634.16579657,2016-01-21 09:10:00,-32.4316,118.2423,-9999,-9999,-9999,15, Low Possibility
-1334265.76195874,-3694139.42573464,2016-01-21 09:10:00,-33.175,117.5644,-9999,-9999,-9999,15, Low Possibility
-1341414.24099094,-3711619.89450226,2016-01-21 09:10:00,-33.3233,117.4663,24.41,-9999,-9999,14, Medium Possibility
-1433669.34526911,-3735821.61787787,2016-01-21 09:10:00,-33.4415,116.4445,-9999,-9999,-9999,15, Low Possibility
-1495796.95006038,-3752649.22266264,2016-01-21 09:10:00,-33.522,115.7544,-9999,-9999,-9999,15, Low Possibility
-1476805.77160732,-3762800.92260433,2016-01-21 09:10:00,-33.6337,115.9447,-9999,-9999,-9999,15, Low Possibility
-1381890.61070434,-3753975.85078743,2016-01-21 09:10:00,-33.6584,116.978,-9999,-9999,-9999,15, Low Possibility
-1451730.0305454,-3553229.90134956,2016-01-21 09:20:00,-31.8004,116.4898,-9999,-9999,-9999,15, Low Possibility
-1471863.83522249,-3731839.08578595,2016-01-21 09:20:00,-33.364,116.0397,26.73,-9999,-9999,13, High Possibility
-1340988.1298154,-3708829.25463085,2016-01-21 09:20:00,-33.2989,117.4743,27.57,-9999,-9999,14, Medium Possibility
-1377126.58231227,-3723151.62906721,2016-01-21 09:20:00,-33.3891,117.0683,-9999,-9999,-9999,15, Low Possibility
-1349213.28691782,-3718368.45347879,2016-01-21 09:20:00,-33.3754,117.3742,21.99,-9999,-9999,14, Medium Possibility
-1407902.3151312,-3731247.07893222,2016-01-21 09:20:00,-33.4286,116.7273,-9999,-9999,-9999,15, Low Possibility
-1507632.49145494,-3754854.92217903,2016-01-21 09:20:00,-33.5281,115.6242,25.57,-9999,-9999,14, Medium Possibility
-1484438.63416661,-3753272.63362001,2016-01-21 09:20:00,-33.5404,115.8756,-9999,-9999,-9999,15, Low Possibility
-1423697.31588707,-3744960.96769681,2016-01-21 09:20:00,-33.5336,116.5397,-9999,-9999,-9999,15, Low Possibility
-1381452.43481248,-3751160.16379989,2016-01-21 09:20:00,-33.6338,116.9863,-9999,-9999,-9999,15, Low Possibility
-1429054.94483126,-3778761.33309088,2016-01-21 09:20:00,-33.8285,116.4376,-9999,-9999,-9999,15, Low Possibility
-1503523.43311217,-3549149.86426831,2016-01-21 09:30:00,-31.7072,115.9476,-9999,-9999,-9999,15, Low Possibility
-1465442.89505765,-3584966.90712281,2016-01-21 09:30:00,-32.067,116.3033,-9999,-9999,-9999,15, Low Possibility
-1364335.09356414,-3653269.40449492,2016-01-21 09:30:00,-32.7809,117.2926,-9999,-9999,-9999,15, Low Possibility
-1362941.20308034,-3704410.09764993,2016-01-21 09:30:00,-33.2371,117.2441,-9999,-9999,-9999,15, Low Possibility
-1342892.23084061,-3706428.34033503,2016-01-21 09:30:00,-33.2756,117.4568,21.67,-9999,-9999,14, Medium Possibility
-1340570.88219147,-3706039.5523415,2016-01-21 09:30:00,-33.2745,117.4822,-9999,-9999,-9999,15, Low Possibility
-1340988.1298154,-3708829.25463085,2016-01-21 09:30:00,-33.2989,117.4743,-9999,-9999,-9999,15, Low Possibility
-1350693.25564312,-3713189.50781376,2016-01-21 09:30:00,-33.3278,117.3647,-9999,-9999,-9999,15, Low Possibility
-1367383.57503469,-3718752.39984191,2016-01-21 09:30:00,-33.3601,117.1785,-9999,-9999,-9999,15, Low Possibility
-1351118.06503094,-3715969.25645501,2016-01-21 09:30:00,-33.3521,117.3567,-9999,-9999,-9999,15, Low Possibility
-1484438.63416661,-3753272.63362001,2016-01-21 09:30:00,-33.5404,115.8756,-9999,-9999,-9999,15, Low Possibility
-1330265.39816286,-3742400.30425681,2016-01-21 09:30:00,-33.6086,117.5485,-9999,-9999,-9999,15, Low Possibility
-1385541.47811155,-3762811.45085921,2016-01-21 09:30:00,-33.7332,116.9274,19.33,-9999,-9999,14, Medium Possibility
-1344756.23068126,-3777664.2541356,2016-01-21 09:30:00,-33.9079,117.3487,-9999,-9999,-9999,15, Low Possibility
-1334442.79485232,-3784135.72014103,2016-01-21 09:30:00,-33.9761,117.4521,-9999,-9999,-9999,15, Low Possibility
-1441235.36298366,-3543420.36015346,2016-01-21 09:40:00,-31.7247,116.6134,-9999,-9999,-9999,15, Low Possibility
-1467380.0263472,-3582647.44630497,2016-01-21 09:40:00,-32.0443,116.2858,-9999,-9999,-9999,15, Low Possibility
-1416545.26600476,-3592425.63016016,2016-01-21 09:40:00,-32.1859,116.8126,-9999,-9999,-9999,15, Low Possibility
-1266784.62842898,-3648028.30909225,2016-01-21 09:40:00,-32.831,118.3419,19.4,-9999,-9999,14, Medium Possibility
-1486802.5977147,-3753707.83299561,2016-01-21 09:40:00,-33.5416,115.8496,21.42,-9999,-9999,14, Medium Possibility
-1467917.91716145,-3750220.90588682,2016-01-21 09:40:00,-33.5318,116.0573,-9999,-9999,-9999,15, Low Possibility
-1329840.56886669,-3739600.51134765,2016-01-21 09:40:00,-33.5841,117.5565,-9999,-9999,-9999,15, Low Possibility
-1395472.74759408,-3753610.56838263,2016-01-21 09:40:00,-33.6408,116.8322,21.43,-9999,-9999,14, Medium Possibility
-1486114.66699912,-3791959.73059495,2016-01-21 09:40:00,-33.8825,115.8046,21.24,-9999,-9999,14, Medium Possibility
-1472849.32452906,-3794997.90129994,2016-01-21 09:40:00,-33.9245,115.9435,20.34,-9999,-9999,14, Medium Possibility
-1493186.65143083,-3807051.34511733,2016-01-21 09:40:00,-34.0087,115.7075,-9999,-9999,-9999,15, Low Possibility
-1463585.40461288,-3678737.61833608,2016-01-21 09:50:00,-32.9014,116.1994,-9999,-9999,-9999,15, Low Possibility
-1494562.1596152,-3730581.45057885,2016-01-21 09:50:00,-33.3273,115.7979,23.08,-9999,-9999,14, Medium Possibility
-1502449.26088346,-3751149.87874196,2016-01-21 09:50:00,-33.5011,115.685,-9999,-9999,-9999,15, Low Possibility
-1467917.91716145,-3750220.90588682,2016-01-21 09:50:00,-33.5318,116.0573,-9999,-9999,-9999,15, Low Possibility
-1397365.18707044,-3751218.09006172,2016-01-21 09:50:00,-33.6175,116.8149,19.07,-9999,-9999,14, Medium Possibility
-1515220.24258881,-3535332.81838418,2016-01-21 10:00:00,-31.5716,115.8426,-9999,-9999,-9999,15, Low Possibility
-1491186.27133699,-3738130.55828165,2016-01-21 10:00:00,-33.3982,115.8238,-9999,-9999,-9999,15, Low Possibility
-1513637.11889181,-3791642.89301329,2016-01-21 10:00:00,-33.8482,115.5084,-9999,-9999,-9999,15, Low Possibility
-1511264.39801212,-3791188.92944937,2016-01-21 10:00:00,-33.8469,115.5346,-9999,-9999,-9999,15, Low Possibility
-1496520.28153657,-3799418.4923605,2016-01-21 10:00:00,-33.937,115.6821,18.85,-9999,-9999,14, Medium Possibility
-1386063.10390133,-3823361.38139472,2016-01-21 10:00:00,-34.2719,116.844,13.51,-9999,-9999,15, Low Possibility
-1484172.71620943,-3849561.50640824,2016-01-21 10:00:00,-34.3973,115.7461,18.49,-9999,-9999,15, Low Possibility
-1463861.2021332,-3796079.92036462,2016-01-21 10:20:00,-33.9442,116.039,-9999,-9999,-9999,15, Low Possibility
-1128882.23343723,-3568415.13409652,2016-01-22 02:20:00,-32.2466,119.9003,-9999,-9999,-9999,12, Cloudy
-1128882.23343723,-3568415.13409652,2016-01-22 02:30:00,-32.2466,119.9003,-9999,-9999,-9999,15, Low Possibility
-1487470.82601635,-3828043.69895925,2016-01-22 02:30:00,-34.202,115.7402,24.03,-9999,-9999,15, Low Possibility
-1487946.36282823,-3830902.34039313,2016-01-22 02:30:00,-34.2269,115.7311,26.01,-9999,-9999,15, Low Possibility
-1523112.6413406,-3821002.29777983,2016-01-22 02:50:00,-34.0983,115.3649,27.23,-9999,-9999,15, Low Possibility
-1451000.40507772,-3671066.9427375,2016-01-22 03:00:00,-32.8471,116.344,-9999,-9999,-9999,15, Low Possibility
-1153682.51063419,-3684620.53727013,2016-01-22 03:00:00,-33.2603,119.5148,-9999,-9999,-9999,15, Low Possibility
-1143593.35661586,-3562540.61171665,2016-01-22 03:10:00,-32.1818,119.7496,-9999,-9999,-9999,15, Low Possibility
-1468696.18278138,-3606953.138426,2016-01-22 03:20:00,-32.2585,116.2399,-9999,-9999,-9999,15, Low Possibility
-1487477.48618711,-3814244.73276095,2016-01-22 03:20:00,-34.0792,115.7592,26.38,-9999,-9999,15, Low Possibility
-1201399.75922551,-3675578.14934539,2016-01-22 03:30:00,-33.1372,119.0118,-9999,-9999,-9999,15, Low Possibility
-1437034.92661636,-3638911.12302019,2016-01-22 03:40:00,-32.5767,116.535,-9999,-9999,-9999,15, Low Possibility
-1118930.8956396,-3609667.92791501,2016-01-22 03:40:00,-32.6223,119.9648,32.84,0.085664,422.9,10, Processed
-1468531.01347738,-3852175.28873043,2016-01-22 03:40:00,-34.4383,115.912,-9999,-9999,-9999,15, Low Possibility
-1437034.92661636,-3638911.12302019,2016-01-22 04:00:00,-32.5767,116.535,-9999,-9999,-9999,15, Low Possibility
-1143593.35661586,-3562540.61171665,2016-01-22 04:10:00,-32.1818,119.7496,-9999,-9999,-9999,15, Low Possibility
-1118930.8956396,-3609667.92791501,2016-01-22 04:10:00,-32.6223,119.9648,-9999,-9999,-9999,15, Low Possibility
-1463308.74948483,-3616720.88873516,2016-01-22 04:20:00,-32.3511,116.2843,-9999,-9999,-9999,15, Low Possibility
-1437034.92661636,-3638911.12302019,2016-01-22 04:20:00,-32.5767,116.535,-9999,-9999,-9999,15, Low Possibility
-1437034.92661636,-3638911.12302019,2016-01-22 04:30:00,-32.5767,116.535,-9999,-9999,-9999,15, Low Possibility
-1487617.65997775,-3773023.72292967,2016-01-22 04:30:00,-33.7124,115.8144,-9999,-9999,-9999,15, Low Possibility
-1463308.74948483,-3616720.88873516,2016-01-22 04:40:00,-32.3511,116.2843,-9999,-9999,-9999,15, Low Possibility
-1437034.92661636,-3638911.12302019,2016-01-22 04:40:00,-32.5767,116.535,-9999,-9999,-9999,15, Low Possibility
-1470027.47064199,-3791719.20252764,2016-01-22 04:40:00,-33.8985,115.9784,46.11,0.084577,439.8,10, Processed
-1147746.67486968,-3560479.83500619,2016-01-22 04:50:00,-32.1599,119.7075,-9999,-9999,-9999,15, Low Possibility
-1528381.38264692,-3838601.48849728,2016-01-22 04:50:00,-34.2487,115.283,-9999,-9999,-9999,15, Low Possibility
-1420370.90776666,-3823965.45986255,2016-01-22 04:50:00,-34.2404,116.4717,24.61,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-22 04:50:00,-34.3551,115.6064,38.25,-9999,-9999,15, Low Possibility
-1437034.92661636,-3638911.12302019,2016-01-22 05:00:00,-32.5767,116.535,-9999,-9999,-9999,15, Low Possibility
-1126116.36883845,-3597334.26469906,2016-01-22 05:00:00,-32.5064,119.9005,-9999,-9999,-9999,15, Low Possibility
-1437034.92661636,-3638911.12302019,2016-01-22 05:10:00,-32.5767,116.535,-9999,-9999,-9999,15, Low Possibility
-1126116.36883845,-3597334.26469906,2016-01-22 05:10:00,-32.5064,119.9005,-9999,-9999,-9999,15, Low Possibility
-1473305.45859037,-3866938.83728194,2016-01-22 05:10:00,-34.5644,115.8399,-9999,-9999,-9999,15, Low Possibility
-1437034.92661636,-3638911.12302019,2016-01-22 05:20:00,-32.5767,116.535,-9999,-9999,-9999,15, Low Possibility
-1406315.14243498,-3807661.92661879,2016-01-22 05:20:00,-34.1104,116.6452,-9999,-9999,-9999,15, Low Possibility
-1514570.97357941,-3838714.11924433,2016-01-22 05:20:00,-34.2658,115.4322,43.7,-9999,-9999,15, Low Possibility
-1474680.64401155,-3847778.50484225,2016-01-22 05:20:00,-34.3922,115.8514,32.82,-9999,-9999,15, Low Possibility
-1473305.45859037,-3866938.83728194,2016-01-22 05:20:00,-34.5644,115.8399,-9999,-9999,-9999,15, Low Possibility
-1466626.1102517,-3826911.84496716,2016-01-22 05:30:00,-34.2155,115.9672,-9999,-9999,-9999,15, Low Possibility
-1477565.61903731,-3864966.5558386,2016-01-22 05:30:00,-34.542,115.7964,45.13,-9999,-9999,15, Low Possibility
-1473305.45859037,-3866938.83728194,2016-01-22 05:30:00,-34.5644,115.8399,-9999,-9999,-9999,15, Low Possibility
-1468696.18278138,-3606953.138426,2016-01-22 05:40:00,-32.2585,116.2399,-9999,-9999,-9999,15, Low Possibility
-1464787.52871394,-3801759.38933031,2016-01-22 05:40:00,-33.9937,116.0213,-9999,-9999,-9999,15, Low Possibility
-1475164.99176074,-3850647.60874444,2016-01-22 05:40:00,-34.4172,115.8422,26.35,-9999,-9999,15, Low Possibility
-1477565.61903731,-3864966.5558386,2016-01-22 05:40:00,-34.542,115.7964,43.28,-9999,-9999,15, Low Possibility
-1473305.45859037,-3866938.83728194,2016-01-22 05:40:00,-34.5644,115.8399,-9999,-9999,-9999,15, Low Possibility
-1468696.18278138,-3606953.138426,2016-01-22 05:50:00,-32.2585,116.2399,-9999,-9999,-9999,15, Low Possibility
-1145845.16363325,-3562858.54875635,2016-01-22 05:50:00,-32.1827,119.7253,-9999,-9999,-9999,15, Low Possibility
-1473305.45859037,-3866938.83728194,2016-01-22 05:50:00,-34.5644,115.8399,-9999,-9999,-9999,15, Low Possibility
-1468696.18278138,-3606953.138426,2016-01-22 06:00:00,-32.2585,116.2399,-9999,-9999,-9999,15, Low Possibility
-1468531.01347738,-3852175.28873043,2016-01-22 06:00:00,-34.4383,115.912,37.85,-9999,-9999,15, Low Possibility
-1473305.45859037,-3866938.83728194,2016-01-22 06:00:00,-34.5644,115.8399,49.61,-9999,-9999,15, Low Possibility
-1468696.18278138,-3606953.138426,2016-01-22 06:10:00,-32.2585,116.2399,-9999,-9999,-9999,15, Low Possibility
-1126116.36883845,-3597334.26469906,2016-01-22 06:10:00,-32.5064,119.9005,30.99,0.033141,469.4,10, Processed
-1126485.26253231,-3600053.30646567,2016-01-22 06:10:00,-32.5303,119.8938,-9999,-9999,-9999,15, Low Possibility
-1468531.01347738,-3852175.28873043,2016-01-22 06:10:00,-34.4383,115.912,36.72,-9999,-9999,15, Low Possibility
-1473305.45859037,-3866938.83728194,2016-01-22 06:10:00,-34.5644,115.8399,-9999,-9999,-9999,15, Low Possibility
-1327939.31290676,-3857481.39603575,2016-01-22 06:10:00,-34.6367,117.4316,-9999,-9999,-9999,15, Low Possibility
-1468696.18278138,-3606953.138426,2016-01-22 06:20:00,-32.2585,116.2399,-9999,-9999,-9999,15, Low Possibility
-1129339.90549771,-3555189.50215524,2016-01-22 06:20:00,-32.1285,119.9088,-9999,-9999,-9999,15, Low Possibility
-1433046.4477405,-3627457.98370356,2016-01-22 06:20:00,-32.4793,116.5923,-9999,-9999,-9999,15, Low Possibility
-1451000.40507772,-3671066.9427375,2016-01-22 06:20:00,-32.8471,116.344,-9999,-9999,-9999,15, Low Possibility
-1473305.45859037,-3866938.83728194,2016-01-22 06:20:00,-34.5644,115.8399,-9999,-9999,-9999,15, Low Possibility
-1450574.61440094,-3668289.95264837,2016-01-22 06:30:00,-32.8229,116.3522,-9999,-9999,-9999,15, Low Possibility
-1462443.77402048,-3730119.91435686,2016-01-22 06:30:00,-33.3592,116.1431,-9999,-9999,-9999,15, Low Possibility
-1473305.45859037,-3866938.83728194,2016-01-22 06:50:00,-34.5644,115.8399,-9999,-9999,-9999,15, Low Possibility
-1129339.90549771,-3555189.50215524,2016-01-22 07:00:00,-32.1285,119.9088,-9999,-9999,-9999,15, Low Possibility
-1450872.76470067,-3758047.13421835,2016-01-22 07:00:00,-33.6203,116.2301,-9999,-9999,-9999,15, Low Possibility
-1381797.16592512,-3894716.56117244,2016-01-22 07:00:00,-34.9127,116.7978,27.25,-9999,-9999,15, Low Possibility
-1295726.8492417,-3882544.99271616,2016-01-22 07:10:00,-34.893,117.7515,-9999,-9999,-9999,15, Low Possibility
-1145845.16363325,-3562858.54875635,2016-01-22 07:20:00,-32.1827,119.7253,-9999,-9999,-9999,15, Low Possibility
-1451000.40507772,-3671066.9427375,2016-01-22 07:20:00,-32.8471,116.344,-9999,-9999,-9999,15, Low Possibility
-1402905.16035817,-3856789.693448,2016-01-22 07:20:00,-34.5518,116.6178,17.39,-9999,-9999,15, Low Possibility
-1266995.41611081,-3858324.48397281,2016-01-22 07:20:00,-34.7051,118.0938,-9999,-9999,-9999,15, Low Possibility
-1246609.7218041,-3857749.5755231,2016-01-22 07:20:00,-34.7197,118.3165,-9999,-9999,-9999,15, Low Possibility
-1473305.45859037,-3866938.83728194,2016-01-22 07:30:00,-34.5644,115.8399,42.96,-9999,-9999,15, Low Possibility
-1475198.51463659,-3864519.00440749,2016-01-22 07:40:00,-34.5407,115.8227,36.73,-9999,-9999,15, Low Possibility
-1298993.81726897,-3874758.59237723,2016-01-22 07:40:00,-34.8202,117.7254,18.51,-9999,-9999,15, Low Possibility
-1129339.90549771,-3555189.50215524,2016-01-22 07:50:00,-32.1285,119.9088,-9999,-9999,-9999,15, Low Possibility
-1126623.09886986,-3568088.40322499,2016-01-22 07:50:00,-32.2456,119.9247,-9999,-9999,-9999,15, Low Possibility
-1475198.51463659,-3864519.00440749,2016-01-22 07:50:00,-34.5407,115.8227,36.56,-9999,-9999,15, Low Possibility
-1363479.0648762,-3852558.53926159,2016-01-22 07:50:00,-34.556,117.0515,-9999,-9999,-9999,15, Low Possibility
-1244234.13950128,-3871230.56805803,2016-01-22 07:50:00,-34.8424,118.3266,21.58,-9999,-9999,15, Low Possibility
-1298515.57568818,-3885802.60113945,2016-01-22 07:50:00,-34.9193,117.7171,-9999,-9999,-9999,15, Low Possibility
-1407145.97937673,-3854779.33788333,2016-01-22 08:00:00,-34.5293,116.5744,-9999,-9999,-9999,15, Low Possibility
-1337270.93884882,-3859091.95776041,2016-01-22 08:00:00,-34.6415,117.3281,-9999,-9999,-9999,15, Low Possibility
-1214545.08726963,-3824966.92057263,2016-01-22 08:10:00,-34.4573,118.7032,-9999,-9999,-9999,15, Low Possibility
-1365822.77909285,-3852980.04943289,2016-01-22 08:10:00,-34.5573,117.0255,31.82,-9999,-9999,13, High Possibility
-1313913.45068196,-3868959.24401039,2016-01-22 08:10:00,-34.7534,117.57,-9999,-9999,-9999,15, Low Possibility
-1409025.63966684,-3852348.51712067,2016-01-22 08:20:00,-34.5056,116.5572,-9999,-9999,-9999,15, Low Possibility
-1308393.08044158,-3848614.27349196,2016-01-22 08:20:00,-34.5774,117.6551,-9999,-9999,-9999,15, Low Possibility
-1332145.83950835,-3855442.09721709,2016-01-22 08:20:00,-34.6142,117.3884,36.89,-9999,-9999,13, High Possibility
-1315790.01304472,-3866505.81687817,2016-01-22 08:20:00,-34.7296,117.5526,34.03,-9999,-9999,13, High Possibility
-1305039.54643014,-3884129.28203945,2016-01-22 08:20:00,-34.8978,117.648,-9999,-9999,-9999,15, Low Possibility
-1303166.22258892,-3886594.4040805,2016-01-22 08:20:00,-34.9217,117.6654,-9999,-9999,-9999,15, Low Possibility
-1418452.57343888,-3840198.99355983,2016-01-22 08:30:00,-34.3871,116.471,30.77,-9999,-9999,14, Medium Possibility
-1418924.95778746,-3843051.36078764,2016-01-22 08:30:00,-34.412,116.4621,-9999,-9999,-9999,15, Low Possibility
-1308992.61352543,-3823841.72988465,2016-01-22 08:30:00,-34.3558,117.6789,8.31,-9999,-9999,15, Low Possibility
-1411379.26215794,-3852769.29472733,2016-01-22 08:30:00,-34.5068,116.5311,30.34,-9999,-9999,14, Medium Possibility
-1220580.2920259,-3820412.88073791,2016-01-22 08:30:00,-34.411,118.6428,-9999,-9999,-9999,15, Low Possibility
-1367703.79310722,-3850532.73324575,2016-01-22 08:30:00,-34.5335,117.0082,28.72,-9999,-9999,14, Medium Possibility
-1418452.57343888,-3840198.99355983,2016-01-22 08:40:00,-34.3871,116.471,-9999,-9999,-9999,15, Low Possibility
-1398209.67249139,-3855942.12033572,2016-01-22 08:40:00,-34.5493,116.6699,-9999,-9999,-9999,15, Low Possibility
-1360676.0627992,-3849302.70759472,2016-01-22 08:40:00,-34.5299,117.0861,40.03,-9999,-9999,13, High Possibility
-1303290.45667095,-3844991.87230219,2016-01-22 08:40:00,-34.5502,117.715,-9999,-9999,-9999,15, Low Possibility
-1272531.87983938,-3864776.80426828,2016-01-22 08:40:00,-34.7573,118.0258,-9999,-9999,-9999,12, Cloudy
-1428825.98648094,-3833792.43689778,2016-01-22 08:50:00,-34.3187,116.3671,-9999,-9999,-9999,15, Low Possibility
-1429297.88776675,-3836634.60694504,2016-01-22 08:50:00,-34.3435,116.3582,-9999,-9999,-9999,15, Low Possibility
-1413269.17851602,-3850340.12565854,2016-01-22 08:50:00,-34.4831,116.5138,28.79,-9999,-9999,14, Medium Possibility
-1211380.32621098,-3818958.3301615,2016-01-22 08:50:00,-34.4066,118.7444,20.82,-9999,-9999,14, Medium Possibility
-1362555.04649321,-3846865.446771,2016-01-22 08:50:00,-34.5062,117.0688,-9999,-9999,-9999,15, Low Possibility
-1209946.99082109,-3824241.14886676,2016-01-22 08:50:00,-34.4551,118.754,-9999,-9999,-9999,15, Low Possibility
-1286003.25228129,-3864248.13679428,2016-01-22 08:50:00,-34.7393,117.8797,-9999,-9999,-9999,15, Low Possibility
-1490716.90478565,-3570806.53429998,2016-01-22 09:00:00,-31.9135,116.0542,-9999,-9999,-9999,15, Low Possibility
-1420807.23090676,-3840632.77979113,2016-01-22 09:00:00,-34.3884,116.4449,28.51,-9999,-9999,14, Medium Possibility
-1406690.34295971,-3838083.66205951,2016-01-22 09:00:00,-34.381,116.6013,-9999,-9999,-9999,15, Low Possibility
-1216286.25988272,-3836280.52540603,2016-01-22 09:00:00,-34.5567,118.6714,-9999,-9999,-9999,15, Low Possibility
-1288328.61832584,-3864640.8447206,2016-01-22 09:00:00,-34.7405,117.8539,-9999,-9999,-9999,15, Low Possibility
-1493062.34641726,-3571236.37279935,2016-01-22 09:10:00,-31.9147,116.0288,36.84,0.016074,529.2,10, Processed
-1490716.90478565,-3570806.53429998,2016-01-22 09:10:00,-31.9135,116.0542,37.61,-9999,-9999,14, Medium Possibility
-1258315.73510924,-3787960.02716197,2016-01-22 09:10:00,-34.0856,118.271,-9999,-9999,-9999,15, Low Possibility
-1279967.17215447,-3796988.66734029,2016-01-22 09:10:00,-34.1451,118.0259,-9999,-9999,-9999,15, Low Possibility
-1422691.55228646,-3838203.30072914,2016-01-22 09:10:00,-34.3647,116.4277,34.96,-9999,-9999,14, Medium Possibility
-1423163.12576928,-3841055.98494108,2016-01-22 09:10:00,-34.3896,116.4188,-9999,-9999,-9999,15, Low Possibility
-1189016.88390347,-3804454.79927221,2016-01-22 09:10:00,-34.2977,119.0035,-9999,-9999,-9999,15, Low Possibility
-1186722.64150506,-3804097.61870428,2016-01-22 09:10:00,-34.2966,119.0288,-9999,-9999,-9999,15, Low Possibility
-1279187.3287127,-3835430.95857678,2016-01-22 09:10:00,-34.4888,117.9885,-9999,-9999,-9999,15, Low Possibility
-1490716.90478565,-3570806.53429998,2016-01-22 09:20:00,-31.9135,116.0542,86.39,0.000973,1095.7,10, Processed
-1491118.52735955,-3573552.12274094,2016-01-22 09:20:00,-31.9374,116.0463,86.11,0.003729,787.8,10, Processed
-1401985.93959912,-3837245.50662295,2016-01-22 09:20:00,-34.3786,116.6534,-9999,-9999,-9999,15, Low Possibility
-1313196.7710622,-3821792.88283304,2016-01-22 09:20:00,-34.3333,117.6358,-9999,-9999,-9999,15, Low Possibility
-1390708.30086042,-3837999.23577596,2016-01-22 09:20:00,-34.3974,116.7747,-9999,-9999,-9999,15, Low Possibility
-1490716.90478565,-3570806.53429998,2016-01-22 09:30:00,-31.9135,116.0542,105.88,0.002721,884.8,10, Processed
-1454363.33877968,-3808094.0274799,2016-01-22 09:30:00,-34.0617,116.1253,26.65,-9999,-9999,14, Medium Possibility
-1401985.93959912,-3837245.50662295,2016-01-22 09:30:00,-34.3786,116.6534,-9999,-9999,-9999,15, Low Possibility
-1313196.7710622,-3821792.88283304,2016-01-22 09:30:00,-34.3333,117.6358,-9999,-9999,-9999,15, Low Possibility
-1295801.19226299,-3854798.051987,2016-01-22 09:30:00,-34.6452,117.7845,-9999,-9999,-9999,15, Low Possibility
-1490716.90478565,-3570806.53429998,2016-01-22 09:40:00,-31.9135,116.0542,67.4,0.004261,729.6,10, Processed
-1491118.52735955,-3573552.12274094,2016-01-22 09:40:00,-31.9374,116.0463,67.34,0.004435,723.8,10, Processed
-1454363.33877968,-3808094.0274799,2016-01-22 09:40:00,-34.0617,116.1253,26.7,-9999,-9999,14, Medium Possibility
-1297674.09904807,-3852352.06603291,2016-01-22 09:40:00,-34.6215,117.7671,-9999,-9999,-9999,15, Low Possibility
-1490716.90478565,-3570806.53429998,2016-01-22 09:50:00,-31.9135,116.0542,36.05,0.004209,651.3,10, Processed
-1491118.52735955,-3573552.12274094,2016-01-22 09:50:00,-31.9374,116.0463,60.25,0.005682,676.6,10, Processed
-1454363.33877968,-3808094.0274799,2016-01-22 09:50:00,-34.0617,116.1253,-9999,-9999,-9999,15, Low Possibility
-1310781.93551952,-3835187.12460056,2016-01-22 09:50:00,-34.4552,117.6456,22.1,-9999,-9999,14, Medium Possibility
-1490716.90478565,-3570806.53429998,2016-01-22 10:00:00,-31.9135,116.0542,32.78,0.009434,562.4,10, Processed
-1465246.27595372,-3804592.82268875,2016-01-22 10:00:00,-34.0184,116.0125,-9999,-9999,-9999,15, Low Possibility
-1462883.3660809,-3804160.9680525,2016-01-22 10:00:00,-34.0172,116.0386,-9999,-9999,-9999,15, Low Possibility
-1294522.04016253,-3832456.11864618,2016-01-22 10:00:00,-34.4471,117.8255,-9999,-9999,-9999,15, Low Possibility
-1490716.90478565,-3570806.53429998,2016-01-22 10:10:00,-31.9135,116.0542,47.27,0.006669,630.4,10, Processed
-1491118.52735955,-3573552.12274094,2016-01-22 10:30:00,-31.9374,116.0463,25.1,0.01278,517.8,10, Processed
-1490716.90478565,-3570806.53429998,2016-01-22 22:10:00,-31.9135,116.0542,34.17,-9999,-9999,13, High Possibility
-1390568.01098854,-3646969.68619465,2016-01-22 23:10:00,-32.6977,117.0203,-9999,-9999,-9999,15, Low Possibility
-1205890.47482651,-3660081.96955697,2016-01-23 00:10:00,-32.9951,118.9806,-9999,-9999,-9999,15, Low Possibility
-1359593.29080229,-3682166.22346812,2016-01-23 00:30:00,-33.0427,117.3076,-9999,-9999,-9999,15, Low Possibility
-1257553.45815436,-3630441.76271841,2016-01-23 00:40:00,-32.6833,118.4607,-9999,-9999,-9999,15, Low Possibility
-1283954.84914577,-3530604.63227836,2016-01-23 01:20:00,-31.7706,118.2935,-9999,-9999,-9999,15, Low Possibility
