X,Y,id,satellite,satellite_nssdc_id,satellite_operating_agency,sensor,orbit,start_dt,stop_dt,filename,process_dt,process_algorithm,process_algorithm_version,load_dt,latitude,longitude,temp_kelvin,datetime,power,confidence,age_hours,australian_state
1094521.045519817154855,-4549920.496567304246128,10718081,TERRA,1999-068A,NASA,MODIS,85659,2016-01-25T13:27:16,2016-01-25T13:40:24,Terra20160125T132716Z20160125T134024Zhotspots.txt,,MOD14,5.0.1,,-41.1098,144.7831,326.4,2016-01-25T13:27:20,35.8,100,8310,TAS
1093397.405505649978295,-4550037.296976739540696,10718082,TERRA,1999-068A,NASA,MODIS,85659,2016-01-25T13:27:16,2016-01-25T13:40:24,Terra20160125T132716Z20160125T134024Zhotspots.txt,,MOD14,5.0.1,,-41.1119,144.7702,316.3,2016-01-25T13:27:20,24.1,91,8310,TAS
1094650.393919205060229,-4550950.049978775903583,10718076,TERRA,1999-068A,NASA,MODIS,85659,2016-01-25T13:27:16,2016-01-25T13:40:24,Terra20160125T132716Z20160125T134024Zhotspots.txt,,MOD14,5.0.1,,-41.1191,144.7858,319.4,2016-01-25T13:27:20,26.9,88,8310,TAS
1094842.414911943487823,-4557701.544482598081231,10718067,TERRA,1999-068A,NASA,MODIS,85659,2016-01-25T13:27:16,2016-01-25T13:40:24,Terra20160125T132716Z20160125T134024Zhotspots.txt,,MOD14,5.0.1,,-41.1807,144.7959,308.2,2016-01-25T13:27:20,15.7,32,8310,TAS
1095965.318742546020076,-4557584.974097114056349,10718066,TERRA,1999-068A,NASA,MODIS,85659,2016-01-25T13:27:16,2016-01-25T13:40:24,Terra20160125T132716Z20160125T134024Zhotspots.txt,,MOD14,5.0.1,,-41.1786,144.8088,312.3,2016-01-25T13:27:20,19,34,8310,TAS
1098202.703399030258879,-4557351.313490823842585,10718065,TERRA,1999-068A,NASA,MODIS,85659,2016-01-25T13:27:16,2016-01-25T13:40:24,Terra20160125T132716Z20160125T134024Zhotspots.txt,,MOD14,5.0.1,,-41.1744,144.8345,308.5,2016-01-25T13:27:20,16.9,61,8310,TAS
1132280.332493259105831,-4553733.63915182929486,10718064,TERRA,1999-068A,NASA,MODIS,85659,2016-01-25T13:27:16,2016-01-25T13:40:24,Terra20160125T132716Z20160125T134024Zhotspots.txt,,MOD14,5.0.1,,-41.1094,145.2256,322,2016-01-25T13:27:20,32.4,87,8310,TAS
1096163.818862687330693,-4558009.257531912997365,10718015,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1823,144.8116,335.3,2016-01-25T04:08:20,40.7,83,8319,TAS
1098325.974909305106848,-4549286.51161724794656,10718050,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1005,144.8265,356.4,2016-01-25T04:08:10,87.6,98,8319,TAS
1100592.013581041246653,-4554335.588456756435335,10718027,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1446,144.8587,320.8,2016-01-25T04:08:10,18.6,32,8319,TAS
1098303.860512168379501,-4548650.221526332199574,10720621,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.0947,144.8255,,2016-01-25T04:06:43,,94,8319,TAS
1099265.38674151734449,-4548604.997108859941363,10720620,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.0934,144.8366,,2016-01-25T04:06:43,,100,8319,TAS
1095477.638255713973194,-4549579.324443460442126,10720619,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1058,144.7938,,2016-01-25T04:06:43,,100,8319,TAS
1098352.292209457373247,-4549453.141531141474843,10720618,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.102,144.827,,2016-01-25T04:06:43,,100,8319,TAS
1099313.749804543098435,-4549407.926688303239644,10720617,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1007,144.8381,,2016-01-25T04:06:43,,100,8319,TAS
1130413.703738536452875,-4547951.498477161861956,10720616,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.0583,145.197,,2016-01-25T04:06:43,,39,8319,TAS
1094564.934630962321535,-4550427.726342462003231,10720615,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1144,144.7842,,2016-01-25T04:06:43,,100,8319,TAS
1095517.726246550679207,-4550381.329022564925253,10720614,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1131,144.7952,,2016-01-25T04:06:43,,100,8319,TAS
1098401.79846205143258,-4550245.210306125693023,10720613,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1092,144.8285,,2016-01-25T04:06:43,,97,8319,TAS
1100314.968849697615951,-4550164.843976314179599,10720612,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1067,144.8506,,2016-01-25T04:06:43,,82,8319,TAS
1094613.60878155939281,-4551230.549208563752472,10720611,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1217,144.7857,,2016-01-25T04:06:43,,100,8319,TAS
1095574.865067870588973,-4551185.019006069749594,10720610,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1204,144.7968,,2016-01-25T04:06:43,,78,8319,TAS
1098450.198732943972573,-4551048.071514142677188,10720609,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1165,144.83,,2016-01-25T04:06:43,,100,8319,TAS
1100364.324687340762466,-4550956.902709318324924,10720608,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1139,144.8521,,2016-01-25T04:06:43,,71,8319,TAS
1101316.05229711974971,-4550921.833054034039378,10720607,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1127,144.8631,,2016-01-25T04:06:43,,76,8319,TAS
1094662.26717170374468,-4552033.342431844212115,10720606,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.129,144.7872,,2016-01-25T04:06:43,,100,8319,TAS
1095623.454834924545139,-4551987.82183612883091,10720605,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1277,144.7983,,2016-01-25T04:06:43,,100,8319,TAS
1098498.583251763600856,-4551850.903087760321796,10720604,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1238,144.8315,,2016-01-25T04:06:43,,97,8319,TAS
1100412.572577372426167,-4551759.7534004971385,10720603,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1212,144.8536,,2016-01-25T04:06:43,,38,8319,TAS
1102318.094396068714559,-4551668.073175975121558,10720602,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1186,144.8756,,2016-01-25T04:06:43,,100,8319,TAS
1093749.807035116013139,-4552881.700782814063132,10720601,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1376,144.7776,,2016-01-25T04:06:43,,53,8319,TAS
1094710.909804386785254,-4552836.105992648750544,10720600,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1363,144.7887,,2016-01-25T04:06:43,,97,8319,TAS
1095680.56025670398958,-4552791.452639305964112,10720599,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.135,144.7999,,2016-01-25T04:06:43,,41,8319,TAS
1101422.02118009258993,-4552517.564824684523046,10720598,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1272,144.8662,,2016-01-25T04:06:43,,88,8319,TAS
1102374.722200461430475,-4552471.776149032637477,10720597,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1259,144.8772,,2016-01-25T04:06:43,,100,8319,TAS
1101471.262450952781364,-4553309.545853953808546,10720596,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1344,144.8677,,2016-01-25T04:06:43,,66,8319,TAS
1100566.844763485249132,-4554158.16943085193634,10720595,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.143,144.8582,,2016-01-25T04:06:43,,86,8319,TAS
1093887.316810539690778,-4555288.928198418579996,10720594,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1595,144.782,,2016-01-25T04:06:43,,39,8319,TAS
1094946.445694910595194,-4556837.802690971642733,10720593,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1727,144.7961,,2016-01-25T04:06:43,,100,8319,TAS
1095915.750853170175105,-4556793.196868313476443,10720592,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1714,144.8073,,2016-01-25T04:06:43,,100,8319,TAS
1097837.353456874378026,-4556702.522415294311941,10720591,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1688,144.8295,,2016-01-25T04:06:43,,86,8319,TAS
1094621.19784405012615,-4556302.443626912310719,10720590,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1681,144.7917,,2016-01-25T04:06:43,,50,8319,TAS
1094669.778331614565104,-4557105.046632048673928,10720589,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1754,144.7932,,2016-01-25T04:06:43,,90,8319,TAS
1095639.056675078347325,-4557060.418170404620469,10720588,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1741,144.8044,,2016-01-25T04:06:43,,100,8319,TAS
1096608.35135039803572,-4557015.874990268610418,10720587,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1728,144.8156,,2016-01-25T04:06:43,,86,8319,TAS
1097568.044396478217095,-4556981.376196527853608,10720586,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1716,144.8267,,2016-01-25T04:06:43,,91,8319,TAS
1098520.31439181859605,-4556935.283072092570364,10720585,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.1703,144.8377,,2016-01-25T04:06:43,,96,8319,TAS
1111594.625817849999294,-4567527.685705026611686,10720584,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.2551,145.002,,2016-01-25T04:06:43,,25,8319,TAS
1094424.297514725709334,-4552085.956527313217521,10718033,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1297,144.7845,362.9,2016-01-25T04:05:20,100.5,100,8319,TAS
1099829.465782855404541,-4549252.227346490137279,10718049,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.0988,144.8439,312.3,2016-01-25T04:05:20,13.8,35,8319,TAS
1097692.764612376689911,-4557966.512980590574443,10718014,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1805,144.8293,325.9,2016-01-25T04:05:20,26.2,52,8319,TAS
1100539.403290966292843,-4553149.82744156382978,10718029,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1338,144.8567,333,2016-01-25T04:05:20,33.8,46,8319,TAS
1096893.439030201174319,-4551700.191661543212831,10718041,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1239,144.8127,321.7,2016-01-25T04:05:20,17.3,40,8319,TAS
1102986.353770441142842,-4552730.410738474689424,10718034,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1277,144.8846,349.5,2016-01-25T04:04:00,69.2,95,8319,TAS
1093895.769059081096202,-4552972.855452227406204,10718037,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1383,144.7794,340.7,2016-01-25T04:03:50,48.6,66,8319,TAS
1095380.709235830232501,-4551744.820493738166988,10718042,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1257,144.7952,351.4,2016-01-25T04:03:20,71.5,96,8319,TAS
1101429.639312331099063,-4551589.195535496808589,10718038,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1187,144.8652,326.5,2016-01-25T04:03:10,28,56,8319,TAS
1102050.939471337245777,-4553116.742699898779392,10718028,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1321,144.8742,385.7,2016-01-25T04:03:00,183.6,100,8319,TAS
1099873.699959306512028,-4550437.335845033638179,10718044,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1096,144.8458,336.1,2016-01-25T04:03:00,41.7,67,8319,TAS
1094592.439710871083662,-4556845.942517559975386,10718026,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1731,144.792,333,2016-01-25T04:02:50,35.7,47,8319,TAS
1098405.111397439613938,-4551666.591861130669713,10718040,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1222,144.8302,337.2,2016-01-25T04:02:40,41.1,88,8319,TAS
1099926.43791330838576,-4551623.24018438719213,10718039,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1204,144.8478,332.8,2016-01-25T04:02:30,34.1,60,8319,TAS
1095433.899214068660513,-4552930.605553219094872,10718036,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1365,144.7972,342,2016-01-25T04:02:20,47.2,73,8319,TAS
1094477.582416752586141,-4553271.712684367783368,10718030,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1405,144.7865,348.6,2016-01-25T04:02:20,64,94,8319,TAS
1101989.927295099012554,-4551930.036337619647384,10718031,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1213,144.8721,359.4,2016-01-25T04:02:20,91.4,99,8319,TAS
1100495.294679497834295,-4551964.862644549459219,10718032,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.123,144.8548,339.1,2016-01-25T04:02:20,44.3,86,8319,TAS
1093815.717374443076551,-4550593.003867377527058,10718048,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1166,144.7757,334.1,2016-01-25T04:02:20,41.6,86,8319,TAS
1095327.488841461483389,-4550558.970312126912177,10718047,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1149,144.7932,395.2,2016-01-25T04:02:20,230.6,100,8319,TAS
1096848.912291361484677,-4550515.181762298569083,10718046,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1131,144.8108,328.1,2016-01-25T04:02:20,28.2,28,8319,TAS
1098369.278479521162808,-4550482.425251387991011,10718045,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1114,144.8284,365,2016-01-25T04:02:20,107,100,8319,TAS
1093859.480234472546726,-4551788.80122294742614,10718043,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1275,144.7776,343.8,2016-01-25T04:02:20,57.1,92,8319,TAS
1101482.187224177876487,-4552775.052320930175483,10718035,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1295,144.8672,374,2016-01-25T04:02:20,137.3,100,8319,TAS
1128369.930129200452939,-4555941.283177560195327,10717992,TERRA,1999-068A,NASA,MODIS,85651,2016-01-24T23:46:59,2016-01-24T23:52:32,Terra20160124T234659Z20160124T235232Zhotspots.txt,,MOD14,5.0.1,,-41.1333,145.1829,318.3,2016-01-24T23:47:40,16.2,34,8323,TAS
1094898.008538111345842,-4550887.472206524573267,10723661,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1183,144.7886,,2016-01-24T15:40:37,,79,8331,TAS
1094681.989490034291521,-4551751.140279806219041,10723663,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1264,144.7871,,2016-01-24T15:40:37,,88,8331,TAS
1125623.10713634476997,-4562500.150429574772716,10723664,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1959,145.1589,,2016-01-24T15:40:37,,94,8331,TAS
1095707.374604431679472,-4551067.169657444581389,10723662,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1192,144.7982,,2016-01-24T15:40:37,,54,8331,TAS
1137263.041385550284758,-4545808.662202102132142,10723653,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.0322,145.2738,,2016-01-24T15:40:37,,100,8331,TAS
1134583.310786236543208,-4549915.819609174504876,10723654,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.0723,145.2477,,2016-01-24T15:40:37,,95,8331,TAS
1126163.531794842798263,-4551765.848205559886992,10723655,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.0972,145.1523,,2016-01-24T15:40:37,,68,8331,TAS
1131117.478217453463003,-4552891.177439912222326,10723656,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1028,145.2111,,2016-01-24T15:40:37,,87,8331,TAS
1129873.835640369448811,-4554489.857188961468637,10723657,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1186,145.1986,,2016-01-24T15:40:37,,56,8331,TAS
1099328.355946686584502,-4550032.517166458070278,10723658,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1064,144.839,,2016-01-24T15:40:37,,34,8331,TAS
1122192.217382845468819,-4555161.188854555599391,10723659,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.132,145.1103,,2016-01-24T15:40:37,,55,8331,TAS
1121971.820157694164664,-4556045.886054747737944,10723660,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1403,145.1088,,2016-01-24T15:40:37,,56,8331,TAS
1097707.338232062989846,-4549180.481947161257267,10717978,TERRA,1999-068A,NASA,MODIS,85644,2016-01-24T12:45:35,2016-01-24T12:55:52,Terra20160124T124535Z20160124T125552Zhotspots.txt,,MOD14,5.0.1,,-41.1001,144.8192,308.2,2016-01-24T12:49:20,14.1,8,8334,TAS
1134647.251148766838014,-4543993.711008224636316,10717979,TERRA,1999-068A,NASA,MODIS,85644,2016-01-24T12:45:35,2016-01-24T12:55:52,Terra20160124T124535Z20160124T125552Zhotspots.txt,,MOD14,5.0.1,,-41.0181,145.2413,305.1,2016-01-24T12:45:40,13.2,2,8334,TAS
1099962.937428167788312,-4549211.03097812179476,10717977,TERRA,1999-068A,NASA,MODIS,85644,2016-01-24T12:45:35,2016-01-24T12:55:52,Terra20160124T124535Z20160124T125552Zhotspots.txt,,MOD14,5.0.1,,-41.0983,144.8454,319.6,2016-01-24T12:45:40,26.6,99,8334,TAS
