id,satellite,satellite_nssdc_id,satellite_operating_agency,sensor,orbit,start_dt,stop_dt,process_dt,process_algorithm,process_algorithm_version,load_dt,latitude,longitude,locationX,locationY,temp_kelvin,datetime,power,confidence,age_hours,australian_state
10691994,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-33.2704,138.5892,15427681.177198,-3931250.95233207,306.4,2015-12-08T13:27:20,14.1,45,10212,SA 
10691993,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-33.2689,138.6005,15428938.196888,-3931056.43230101,311,2015-12-08T13:27:20,18.4,73,10212,SA 
10692006,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4288,139.1207,15486850.2695419,-3558790.60832126,323.5,2015-12-08T13:27:20,24.2,100,10212,SA 
10692002,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4422,139.0913,15483568.5709533,-3560521.34153553,358.2,2015-12-08T13:27:20,89.9,100,10212,SA 
10692001,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4408,139.1017,15484725.2917821,-3560332.44054777,337.2,2015-12-08T13:27:20,44.5,100,10212,SA 
10691999,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4571,139.047,15478644.3532781,-3562440.85512213,309,2015-12-08T13:27:20,10.5,47,10212,SA 
10692012,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4198,139.119,15486653.2340432,-3557629.64622755,323,2015-12-08T13:27:20,23.4,100,10212,SA 
10691997,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4542,139.0679,15480968.0363289,-3562063.77317364,370.2,2015-12-08T13:27:20,126.3,100,10212,SA 
10692016,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4257,139.0774,15482022.7885041,-3558385.23410527,311.6,2015-12-08T13:27:20,10.9,76,10212,SA 
10692014,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4228,139.0982,15484338.0112737,-3558007.49904769,406.9,2015-12-08T13:27:20,297.6,100,10212,SA 
10691974,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21307,2015-12-08T05:42:03,2015-12-08T05:53:24,,VIIRS (AER),6,,-36.0747,139.8029,15562789.5318543,-4310907.88101737,,2015-12-08T05:47:43,,85,10219,SA 
10691973,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21307,2015-12-08T05:42:03,2015-12-08T05:53:24,,VIIRS (AER),6,,-36.0693,139.8198,15564666.4897886,-4310154.52917172,,2015-12-08T05:47:43,,100,10219,SA 
10691972,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21307,2015-12-08T05:42:03,2015-12-08T05:53:24,,VIIRS (AER),6,,-36.0638,139.8367,15566545.2288347,-4309399.02635314,,2015-12-08T05:47:43,,99,10219,SA 
10690819,AQUA,2002-022A,NASA,MODIS,72315,2015-12-08T04:02:10,2015-12-08T04:14:02,,MOD14,5.0.1,,-30.4711,139.0519,15479191.2659363,-3564254.88055613,364,2015-12-08T04:11:20,88.7,87,10221,SA 
10690803,AQUA,2002-022A,NASA,MODIS,72315,2015-12-08T04:02:10,2015-12-08T04:14:02,,MOD14,5.0.1,,-36.0771,139.8555,15568642.9333192,-4311240.50184191,317.4,2015-12-08T04:11:10,10.1,64,10221,SA 
10690818,AQUA,2002-022A,NASA,MODIS,72315,2015-12-08T04:02:10,2015-12-08T04:14:02,,MOD14,5.0.1,,-30.4849,139.0526,15479262.6217299,-3566026.53937205,349.6,2015-12-08T04:08:10,48.9,72,10221,SA 
10691695,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-36.0776,139.8378,15566676.0292364,-4311308.8177767,,2015-12-08T04:07:26,,100,10221,SA 
10691694,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-36.0767,139.8481,15567815.7181831,-4311182.24081054,,2015-12-08T04:07:26,,40,10221,SA 
10691707,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-34.5267,135.1958,15049927.7247087,-4099741.95297488,,2015-12-08T04:07:26,,96,10221,SA 
10691837,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-36.6058,140.8241,15676471.7788396,-4384297.74495781,,2015-12-08T04:07:26,,100,10221,SA 
10691808,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-30.4612,139.0537,15479383.1807384,-3562972.92147654,,2015-12-08T04:07:26,,100,10221,SA 
10691807,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-30.4603,139.0627,15480392.180603,-3562850.23427752,,2015-12-08T04:07:26,,98,10221,SA 
10691806,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-30.4593,139.0718,15481399.3993557,-3562728.06484498,,2015-12-08T04:07:26,,96,10221,SA 
10691805,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-30.4584,139.0806,15482384.5768492,-3562608.09200068,,2015-12-08T04:07:26,,87,10221,SA 
10691804,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-30.4566,139.0975,15484266.6554801,-3562380.03052293,,2015-12-08T04:07:26,,87,10221,SA 
10691803,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-30.4783,139.0555,15479581.8860295,-3565179.17068053,,2015-12-08T04:07:26,,100,10221,SA 
10691802,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-30.481,139.0536,15479373.0506648,-3565532.57848563,,2015-12-08T04:07:26,,100,10221,SA 
10691801,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-30.4801,139.0626,15480376.9298328,-3565415.93731147,,2015-12-08T04:07:26,,100,10221,SA 
10691800,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-30.4905,139.0451,15478433.625482,-3566754.85706503,,2015-12-08T04:07:26,,100,10221,SA 
10691799,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-30.4896,139.0542,15479447.7460431,-3566638.59209858,,2015-12-08T04:07:26,,100,10221,SA 
10691798,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-30.4887,139.0634,15480463.5363966,-3566521.03639249,,2015-12-08T04:07:26,,97,10221,SA 
10691797,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-30.4991,139.0458,15478503.3114832,-3567864.20811178,,2015-12-08T04:07:26,,100,10221,SA 
10691796,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-30.4981,139.055,15479532.6828146,-3567743.66947862,,2015-12-08T04:07:26,,56,10221,SA 
10691795,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-30.5067,139.0555,15479592.1274227,-3568851.16973593,,2015-12-08T04:07:26,,78,10221,SA 
10691711,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-33.2687,138.5934,15428144.9341966,-3931018.35415425,,2015-12-08T04:07:26,,87,10221,SA 
10691710,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-33.2676,138.6043,15429362.7694259,-3930882.68512757,,2015-12-08T04:07:26,,87,10221,SA 
10691709,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-34.5277,135.1781,15047957.3697217,-4099881.53179162,,2015-12-08T04:07:26,,60,10221,SA 
10691708,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-34.5272,135.1869,15048940.7661034,-4099811.53948705,,2015-12-08T04:07:26,,92,10221,SA 
10691706,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-34.8591,139.6358,15544181.3657733,-4144748.89460514,,2015-12-08T04:07:26,,77,10221,SA 
10691705,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-35.5944,140.1912,15606010.4373497,-4244956.88081712,,2015-12-08T04:07:26,,72,10221,SA 
10691703,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-36.0726,139.7957,15561989.5899934,-4310613.69570699,,2015-12-08T04:07:26,,99,10221,SA 
10691702,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-36.0717,139.806,15563129.2789402,-4310488.09092968,,2015-12-08T04:07:26,,100,10221,SA 
10691701,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-36.0708,139.8162,15564265.6283022,-4310362.07444235,,2015-12-08T04:07:26,,100,10221,SA 
10691700,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-36.0698,139.8264,15565401.9776642,-4310234.40677467,,2015-12-08T04:07:26,,100,10221,SA 
10691699,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-36.0689,139.8366,15566534.9874415,-4310108.80639509,,2015-12-08T04:07:26,,65,10221,SA 
10691698,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-36.0804,139.8072,15563265.2000384,-4311690.76137535,,2015-12-08T04:07:26,,100,10221,SA 
10691697,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-36.0795,139.8175,15564410.0096818,-4311564.17994541,,2015-12-08T04:07:26,,100,10221,SA 
10691696,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21306,2015-12-08T04:01:03,2015-12-08T04:13:49,,VIIRS (AER),6,,-36.0786,139.8276,15565537.8987625,-4311437.59999489,,2015-12-08T04:07:26,,100,10221,SA 
10690816,AQUA,2002-022A,NASA,MODIS,72315,2015-12-08T04:02:10,2015-12-08T04:14:02,,MOD14,5.0.1,,-30.5071,139.0327,15477044.2469174,-3568899.75107679,330.9,2015-12-08T04:03:50,15.3,63,10221,SA 
10690807,AQUA,2002-022A,NASA,MODIS,72315,2015-12-08T04:02:10,2015-12-08T04:14:02,,MOD14,5.0.1,,-33.279,138.5937,15428184.0073379,-3932397.76799341,325.3,2015-12-08T04:03:00,12.9,78,10221,SA 
10690806,AQUA,2002-022A,NASA,MODIS,72315,2015-12-08T04:02:10,2015-12-08T04:14:02,,MOD14,5.0.1,,-34.8704,139.6236,15542832.7301423,-4146280.22573502,325.2,2015-12-08T04:02:10,12.8,75,10221,SA 
10690817,AQUA,2002-022A,NASA,MODIS,72315,2015-12-08T04:02:10,2015-12-08T04:14:02,,MOD14,5.0.1,,-30.4986,139.053,15479311.8249448,-3567800.90257615,331.9,2015-12-08T04:02:10,17,48,10221,SA 
10690808,AQUA,2002-022A,NASA,MODIS,72315,2015-12-08T04:02:10,2015-12-08T04:14:02,,MOD14,5.0.1,,-33.2783,138.5891,15427662.4755235,-3932299.76562437,324.5,2015-12-08T04:02:10,11.3,78,10221,SA 
10690805,AQUA,2002-022A,NASA,MODIS,72315,2015-12-08T04:02:10,2015-12-08T04:14:02,,MOD14,5.0.1,,-36.0812,139.7992,15562371.7498053,-4311795.85676606,365.1,2015-12-08T04:02:10,102.5,100,10221,SA 
10690804,AQUA,2002-022A,NASA,MODIS,72315,2015-12-08T04:02:10,2015-12-08T04:14:02,,MOD14,5.0.1,,-36.0792,139.8274,15565515.8575033,-4311517.90027072,371.7,2015-12-08T04:02:10,123.4,100,10221,SA 
10690802,AQUA,2002-022A,NASA,MODIS,72315,2015-12-08T04:02:10,2015-12-08T04:14:02,,MOD14,5.0.1,,-36.6096,140.8097,15674863.2121977,-4384827.76015381,319,2015-12-08T04:02:10,10,70,10221,SA 
10690269,TERRA,1999-068A,NASA,MODIS,84953,2015-12-08T01:19:34,2015-12-08T01:32:18,,MOD14,5.0.1,,-36.0806,139.8101,15563584.5756575,-4311714.45251462,327.7,2015-12-08T01:26:10,27.8,81,10224,SA 
10690267,TERRA,1999-068A,NASA,MODIS,84953,2015-12-08T01:19:34,2015-12-08T01:32:18,,MOD14,5.0.1,,-36.0688,139.8159,15564235.1267617,-4310091.45382556,328.5,2015-12-08T01:21:30,28.7,81,10224,SA 
10690268,TERRA,1999-068A,NASA,MODIS,84953,2015-12-08T01:19:34,2015-12-08T01:32:18,,MOD14,5.0.1,,-36.071,139.8517,15568225.1512702,-4310397.19364393,310.5,2015-12-08T01:20:00,6.9,30,10224,SA 
10690270,TERRA,1999-068A,NASA,MODIS,84953,2015-12-08T01:19:34,2015-12-08T01:32:18,,MOD14,5.0.1,,-36.0826,139.8459,15567569.4794695,-4311994.48019783,314.7,2015-12-08T01:19:30,11.4,62,10224,SA 
10690032,AQUA,2002-022A,NASA,MODIS,72308,2015-12-07T15:54:07,2015-12-07T16:06:45,,MOD14,5.0.1,,-30.4826,139.0564,15479688.9753797,-3565737.3167179,320.2,2015-12-07T15:55:40,22.2,100,10233,SA 
10690033,AQUA,2002-022A,NASA,MODIS,72308,2015-12-07T15:54:07,2015-12-07T16:06:45,,MOD14,5.0.1,,-30.4901,139.0443,15478340.2284292,-3566710.54706767,319.5,2015-12-07T15:54:10,21.8,95,10233,SA 
10690034,AQUA,2002-022A,NASA,MODIS,72308,2015-12-07T15:54:07,2015-12-07T16:06:45,,MOD14,5.0.1,,-30.4916,139.0547,15479502.0699546,-3566903.9361621,336.4,2015-12-07T15:54:10,45.1,100,10233,SA 
10690050,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21299,2015-12-07T15:32:50,2015-12-07T15:47:02,,VIIRS (AER),6,,-30.492,139.0464,15478574.6672768,-3566953.93102121,,2015-12-07T15:39:56,,100,10233,SA 
10690047,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21299,2015-12-07T15:32:50,2015-12-07T15:47:02,,VIIRS (AER),6,,-30.4554,139.0822,15482556.231504,-3562226.61436858,,2015-12-07T15:39:56,,37,10233,SA 
10690048,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21299,2015-12-07T15:32:50,2015-12-07T15:47:02,,VIIRS (AER),6,,-30.4798,139.0584,15479911.5030418,-3565378.99470673,,2015-12-07T15:39:56,,99,10233,SA 
10690049,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21299,2015-12-07T15:32:50,2015-12-07T15:47:02,,VIIRS (AER),6,,-30.4867,139.0567,15479721.258032,-3566261.5134567,,2015-12-07T15:39:56,,100,10233,SA 
10689862,TERRA,1999-068A,NASA,MODIS,84945,2015-12-07T12:45:19,2015-12-07T12:56:28,,MOD14,5.0.1,,-30.4848,139.0557,15479607.3781929,-3566014.00926657,305.9,2015-12-07T12:47:30,10.8,38,10236,SA 
10689863,TERRA,1999-068A,NASA,MODIS,84945,2015-12-07T12:45:19,2015-12-07T12:56:28,,MOD14,5.0.1,,-30.4804,139.0488,15478836.2680802,-3565452.23417218,305.6,2015-12-07T12:45:20,10.3,31,10236,SA 
10689758,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21293,2015-12-07T06:00:59,2015-12-07T06:12:20,,VIIRS (AER),6,,-29.8121,130.4052,14516635.0061399,-3479420.48548191,,2015-12-07T06:06:39,,100,10243,SA 
10689757,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21293,2015-12-07T06:00:59,2015-12-07T06:12:20,,VIIRS (AER),6,,-30.0088,130.7749,14557797.2802921,-3504679.38043578,,2015-12-07T06:06:39,,98,10243,SA 
10689756,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21293,2015-12-07T06:00:59,2015-12-07T06:12:20,,VIIRS (AER),6,,-30.0048,130.7889,14559351.4117031,-3504165.69674956,,2015-12-07T06:06:39,,100,10243,SA 
10689755,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21293,2015-12-07T06:00:59,2015-12-07T06:12:20,,VIIRS (AER),6,,-30.0299,130.7523,14555274.7806307,-3507389.03155618,,2015-12-07T06:06:39,,54,10243,SA 
10689754,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21293,2015-12-07T06:00:59,2015-12-07T06:12:20,,VIIRS (AER),6,,-30.0259,130.7661,14556817.1121757,-3506882.69599411,,2015-12-07T06:06:39,,100,10243,SA 
10689753,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21293,2015-12-07T06:00:59,2015-12-07T06:12:20,,VIIRS (AER),6,,-30.022,130.7798,14558342.523158,-3506382.16615899,,2015-12-07T06:06:39,,100,10243,SA 
10689752,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21293,2015-12-07T06:00:59,2015-12-07T06:12:20,,VIIRS (AER),6,,-30.0181,130.7936,14559879.7340064,-3505876.77053797,,2015-12-07T06:06:39,,99,10243,SA 
10689759,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21293,2015-12-07T06:00:59,2015-12-07T06:12:20,,VIIRS (AER),6,,-29.8159,130.3916,14515124.9572473,-3479905.97600988,,2015-12-07T06:06:39,,100,10243,SA 
10689751,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21293,2015-12-07T06:00:59,2015-12-07T06:12:20,,VIIRS (AER),6,,-30.0392,130.771,14557365.8059458,-3508584.74735602,,2015-12-07T06:06:39,,100,10243,SA 
10689273,AQUA,2002-022A,NASA,MODIS,72301,2015-12-07T04:57:03,2015-12-07T05:10:08,,MOD14,5.0.1,,-30.0318,130.7511,14555142.3104367,-3507637.06360427,430.6,2015-12-07T05:05:40,450.8,100,10244,SA 
10689274,AQUA,2002-022A,NASA,MODIS,72301,2015-12-07T04:57:03,2015-12-07T05:10:08,,MOD14,5.0.1,,-30.0332,130.7395,14553856.4589985,-3507822.86578674,367.8,2015-12-07T05:05:30,84.3,100,10244,SA 
10689275,AQUA,2002-022A,NASA,MODIS,72301,2015-12-07T04:57:03,2015-12-07T05:10:08,,MOD14,5.0.1,,-30.0194,130.7726,14557533.8983769,-3506046.21919023,335.6,2015-12-07T05:04:40,12.6,34,10244,SA 
10689277,AQUA,2002-022A,NASA,MODIS,72301,2015-12-07T04:57:03,2015-12-07T05:10:08,,MOD14,5.0.1,,-30.0223,130.7495,14554967.3161972,-3506416.2370502,370.6,2015-12-07T05:03:50,93.5,100,10244,SA 
10689278,AQUA,2002-022A,NASA,MODIS,72301,2015-12-07T04:57:03,2015-12-07T05:10:08,,MOD14,5.0.1,,-30.0237,130.7379,14553681.5760785,-3506601.37857924,342.2,2015-12-07T05:03:50,22.1,66,10244,SA 
10689281,AQUA,2002-022A,NASA,MODIS,72301,2015-12-07T04:57:03,2015-12-07T05:10:08,,MOD14,5.0.1,,-29.8115,130.3985,14515897.8484719,-3479345.43110715,346,2015-12-07T04:58:50,27.5,93,10244,SA 
10689272,AQUA,2002-022A,NASA,MODIS,72301,2015-12-07T04:57:03,2015-12-07T05:10:08,,MOD14,5.0.1,,-30.0304,130.7626,14556424.8222901,-3507451.64987072,413.9,2015-12-07T04:57:00,314.7,100,10244,SA 
10689280,AQUA,2002-022A,NASA,MODIS,72301,2015-12-07T04:57:03,2015-12-07T05:10:08,,MOD14,5.0.1,,-29.8101,130.4103,14517209.1920735,-3479158.88760574,338.4,2015-12-07T04:57:00,12.5,89,10244,SA 
10689276,AQUA,2002-022A,NASA,MODIS,72301,2015-12-07T04:57:03,2015-12-07T05:10:08,,MOD14,5.0.1,,-30.0209,130.761,14556251.497843,-3506230.84107463,385,2015-12-07T04:57:00,150,100,10244,SA 
10689271,AQUA,2002-022A,NASA,MODIS,72301,2015-12-07T04:57:03,2015-12-07T05:10:08,,MOD14,5.0.1,,-30.0289,130.7741,14557707.2228241,-3507265.72452204,384.9,2015-12-07T04:57:00,151.7,100,10244,SA 
10689279,AQUA,2002-022A,NASA,MODIS,72301,2015-12-07T04:57:03,2015-12-07T05:10:08,,MOD14,5.0.1,,-30.0252,130.7264,14552397.3944327,-3506786.00850412,337,2015-12-07T04:57:00,13.2,58,10244,SA 
10689577,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21292,2015-12-07T04:18:33,2015-12-07T04:34:10,,VIIRS (AER),6,,-30.0266,130.7383,14553725.6585969,-3506973.59833247,,2015-12-07T04:26:21,,89,10245,SA 
10689581,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21292,2015-12-07T04:18:33,2015-12-07T04:34:10,,VIIRS (AER),6,,-29.7998,130.4016,14516237.5955578,-3477836.86712431,,2015-12-07T04:26:21,,86,10245,SA 
10689580,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21292,2015-12-07T04:18:33,2015-12-07T04:34:10,,VIIRS (AER),6,,-29.7992,130.409,14517066.4804863,-3477763.87452179,,2015-12-07T04:26:21,,65,10245,SA 
10689579,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21292,2015-12-07T04:18:33,2015-12-07T04:34:10,,VIIRS (AER),6,,-29.8105,130.4026,14516346.2433808,-3479210.97582081,,2015-12-07T04:26:21,,97,10245,SA 
10689578,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21292,2015-12-07T04:18:33,2015-12-07T04:34:10,,VIIRS (AER),6,,-30.0149,130.752,14555240.828186,-3505470.12867276,,2015-12-07T04:26:21,,100,10245,SA 
10689576,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21292,2015-12-07T04:18:33,2015-12-07T04:34:10,,VIIRS (AER),6,,-30.026,130.7457,14554539.2927551,-3506897.09632133,,2015-12-07T04:26:21,,100,10245,SA 
10689575,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21292,2015-12-07T04:18:33,2015-12-07T04:34:10,,VIIRS (AER),6,,-30.0255,130.7529,14555346.1364243,-3506822.13765325,,2015-12-07T04:26:21,,100,10245,SA 
10689574,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21292,2015-12-07T04:18:33,2015-12-07T04:34:10,,VIIRS (AER),6,,-30.0257,130.7376,14553645.842522,-3506849.26672579,,2015-12-07T04:26:21,,81,10245,SA 
10689573,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21292,2015-12-07T04:18:33,2015-12-07T04:34:10,,VIIRS (AER),6,,-30.0251,130.7449,14554457.8068878,-3506780.86557306,,2015-12-07T04:26:21,,100,10245,SA 
10689572,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21292,2015-12-07T04:18:33,2015-12-07T04:34:10,,VIIRS (AER),6,,-30.0246,130.7522,14555267.9901418,-3506710.53619913,,2015-12-07T04:26:21,,100,10245,SA 
10689571,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21292,2015-12-07T04:18:33,2015-12-07T04:34:10,,VIIRS (AER),6,,-30.0241,130.7594,14556074.8338111,-3506641.62150346,,2015-12-07T04:26:21,,100,10245,SA 
10688920,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21285,2015-12-06T15:51:44,2015-12-06T16:05:57,,VIIRS (AER),6,,-30.4721,139.0451,15478433.625482,-3564374.09415027,,2015-12-06T15:58:50,,100,10257,SA 
10688919,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21285,2015-12-06T15:51:44,2015-12-06T16:05:57,,VIIRS (AER),6,,-30.4708,139.0363,15477455.2384774,-3564216.64978365,,2015-12-06T15:58:50,,100,10257,SA 
10688918,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21285,2015-12-06T15:51:44,2015-12-06T16:05:57,,VIIRS (AER),6,,-30.4696,139.0276,15476483.6419618,-3564061.01557482,,2015-12-06T15:58:50,,100,10257,SA 
10688921,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21285,2015-12-06T15:51:44,2015-12-06T16:05:57,,VIIRS (AER),6,,-30.479,139.044,15478302.9363998,-3565274.10930156,,2015-12-06T15:58:50,,96,10257,SA 
10688686,TERRA,1999-068A,NASA,MODIS,84931,2015-12-06T13:39:20,2015-12-06T13:52:50,,MOD14,5.0.1,,-30.4932,139.0433,15478229.7994943,-3567103.27085429,314.4,2015-12-06T13:42:40,18.4,25,10259,SA 
10688687,TERRA,1999-068A,NASA,MODIS,84931,2015-12-06T13:39:20,2015-12-06T13:52:50,,MOD14,5.0.1,,-30.4837,139.0409,15477958.0686173,-3565871.78698591,314.7,2015-12-06T13:39:30,19.4,77,10259,SA 
10688689,TERRA,1999-068A,NASA,MODIS,84931,2015-12-06T13:39:20,2015-12-06T13:52:50,,MOD14,5.0.1,,-30.4741,139.0385,15477696.4678139,-3564638.74461837,380.2,2015-12-06T13:39:20,167.1,100,10259,SA 
10688688,TERRA,1999-068A,NASA,MODIS,84931,2015-12-06T13:39:20,2015-12-06T13:52:50,,MOD14,5.0.1,,-30.4722,139.0504,15479024.8432976,-3564386.75178133,337.9,2015-12-06T13:39:20,52.1,100,10259,SA 
10688690,TERRA,1999-068A,NASA,MODIS,84931,2015-12-06T13:39:20,2015-12-06T13:52:50,,MOD14,5.0.1,,-30.4761,139.0265,15476361.4131609,-3564891.77582263,314.9,2015-12-06T13:39:20,18.5,84,10259,SA 
10688569,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21278,2015-12-06T04:38:54,2015-12-06T04:51:42,,VIIRS (AER),6,,-30.5069,139.0109,15474620.3763249,-3568876.75243989,,2015-12-06T04:45:18,,65,10268,SA 
