X,Y,Datetime,Latitude,Longitude,FRP(mw),Firesize(km2),temp(k),Category,Description
705834.568025011685677,-3273622.988640489056706,2015-12-22 05:10:00,-29.9096,139.3961,-9999,-9999,-9999,15, Low Possibility
699529.908399270731024,-3247956.901345464866608,2015-12-22 05:20:00,-29.6843,139.3148,-9999,-9999,-9999,15, Low Possibility
591716.31248232035432,-3499709.8190549723804,2015-12-22 06:10:00,-31.9798,138.3195,-9999,-9999,-9999,15, Low Possibility
583845.513115726294927,-3522943.790259998757392,2015-12-22 06:10:00,-32.1907,138.2477,-9999,-9999,-9999,12, Cloudy
570677.285745807806961,-3480527.942815711721778,2015-12-22 06:20:00,-31.8177,138.0854,-9999,-9999,-9999,15, Low Possibility
593747.046501997625455,-3499799.323079482186586,2015-12-22 06:20:00,-31.9797,138.3412,-9999,-9999,-9999,15, Low Possibility
645532.691363099846058,-3517945.342099520843476,2015-12-22 06:20:00,-32.1177,138.9037,-9999,-9999,-9999,15, Low Possibility
583758.353099274565466,-3496742.082658224273473,2015-12-22 06:30:00,-31.9568,138.2331,-9999,-9999,-9999,15, Low Possibility
565347.471946916892193,-3469877.894848205149174,2015-12-22 06:50:00,-31.7249,138.0233,-9999,-9999,-9999,15, Low Possibility
574543.808437836472876,-3428702.371299233753234,2015-12-22 07:00:00,-31.3536,138.1002,16.12,0.055796,411,10, Processed
533814.817404971923679,-3481672.836355052422732,2015-12-22 07:20:00,-31.8431,137.6934,-9999,-9999,-9999,15, Low Possibility
527694.283634090796113,-3481446.268468656111509,2015-12-22 08:10:00,-31.8435,137.6281,3.04,-9999,-9999,15, Low Possibility
