X,Y,datetime,lat,lon,FRP(mw),Firesize(km^2),temp(k),Category,Description
1121981.58989832,-4577922.18877226,2016-01-18 17:50:00,-41.3405,145.1351,124.03,-9999,-9999,13, High Possibility
1113721.454765,-4570803.90196609,2016-01-18 18:10:00,-41.2831,145.0306,21.04,-9999,-9999,15, Low Possibility
1121981.58989832,-4577922.18877226,2016-01-18 18:10:00,-41.3405,145.1351,181.07,-9999,-9999,13, High Possibility
1111585.79696621,-4570563.67965232,2016-01-18 18:20:00,-41.2829,145.0055,-9999,-9999,-9999,15, Low Possibility
1113721.454765,-4570803.90196609,2016-01-18 18:20:00,-41.2831,145.0306,50.28,0.177968,407.8,10, Processed
1122108.72008345,-4574855.30331758,2016-01-18 18:20:00,-41.3123,145.1329,81.97,-9999,-9999,13, High Possibility
1121981.58989832,-4577922.18877226,2016-01-18 18:20:00,-41.3405,145.1351,80.01,-9999,-9999,13, High Possibility
1111718.32122399,-4567496.61932502,2016-01-18 18:30:00,-41.2547,145.0034,-9999,-9999,-9999,15, Low Possibility
1113721.454765,-4570803.90196609,2016-01-18 18:30:00,-41.2831,145.0306,-9999,-9999,-9999,15, Low Possibility
1122108.72008345,-4574855.30331758,2016-01-18 18:30:00,-41.3123,145.1329,164.4,-9999,-9999,13, High Possibility
1121981.58989832,-4577922.18877226,2016-01-18 18:30:00,-41.3405,145.1351,-9999,-9999,-9999,15, Low Possibility
1122763.48073373,-4559570.83251416,2016-01-18 18:40:00,-41.1718,145.1222,-9999,-9999,-9999,15, Low Possibility
1122108.72008345,-4574855.30331758,2016-01-18 18:40:00,-41.3123,145.1329,248.99,0.056496,583.3,10, Processed
1122763.48073373,-4559570.83251416,2016-01-18 18:50:00,-41.1718,145.1222,-9999,-9999,-9999,15, Low Possibility
1122763.48073373,-4559570.83251416,2016-01-18 19:00:00,-41.1718,145.1222,-9999,-9999,-9999,15, Low Possibility
1111585.79696621,-4570563.67965232,2016-01-18 19:50:00,-41.2829,145.0055,20.59,-9999,-9999,15, Low Possibility
1111585.79696621,-4570563.67965232,2016-01-18 20:00:00,-41.2829,145.0055,25.02,-9999,-9999,13, High Possibility
1119982.38940102,-4574614.31478198,2016-01-18 20:00:00,-41.3121,145.1079,38.65,-9999,-9999,13, High Possibility
1119848.46032013,-4577669.54529706,2016-01-18 20:00:00,-41.3402,145.11,18.84,-9999,-9999,15, Low Possibility
1114801.14196876,-4595576.7805111,2016-01-18 22:00:00,-41.509,145.0727,-9999,-9999,-9999,15, Low Possibility
1116931.87666376,-4595817.60742496,2016-01-18 22:00:00,-41.5092,145.0978,-9999,-9999,-9999,15, Low Possibility
1129743.56693487,-4597328.86481419,2016-01-18 22:10:00,-41.5109,145.2488,-9999,-9999,-9999,15, Low Possibility
1137209.18771836,-4521525.74529329,2016-01-18 22:20:00,-40.8104,145.2439,-9999,-9999,-9999,15, Low Possibility
1147579.95961463,-4528851.7829261,2016-01-18 22:20:00,-40.8674,145.3727,21.56,-9999,-9999,15, Low Possibility
1140415.79656589,-4598597.69739296,2016-01-18 22:20:00,-41.5123,145.3746,25.78,-9999,-9999,15, Low Possibility
1142544.74995415,-4598854.34515727,2016-01-18 22:20:00,-41.5126,145.3997,26.71,-9999,-9999,15, Low Possibility
1110399.1054539,-4598147.67825135,2016-01-18 22:40:00,-41.5367,145.0245,-9999,-9999,-9999,15, Low Possibility
1152321.76737554,-4569228.26962019,2016-01-18 22:50:00,-41.2319,145.477,25.76,-9999,-9999,13, High Possibility
1119982.38940102,-4574614.31478198,2016-01-18 22:50:00,-41.3121,145.1079,-9999,-9999,-9999,12, Cloudy
1139545.36172758,-4567697.24887657,2016-01-18 23:00:00,-41.2302,145.3268,21.24,-9999,-9999,15, Low Possibility
1111718.32122399,-4567496.61932502,2016-01-18 23:00:00,-41.2547,145.0034,-9999,-9999,-9999,15, Low Possibility
1119982.38940102,-4574614.31478198,2016-01-18 23:00:00,-41.3121,145.1079,55.82,0.036921,499.4,10, Processed
1119982.38940102,-4574614.31478198,2016-01-18 23:10:00,-41.3121,145.1079,-9999,-9999,-9999,12, Cloudy
1119982.38940102,-4574614.31478198,2016-01-18 23:20:00,-41.3121,145.1079,231.88,-9999,-9999,13, High Possibility
1119982.38940102,-4574614.31478198,2016-01-18 23:50:00,-41.3121,145.1079,94.99,-9999,-9999,13, High Possibility
1122108.72008345,-4574855.30331758,2016-01-18 23:50:00,-41.3123,145.1329,78.36,0.02547,552.1,10, Processed
1120501.62222363,-4562376.3488823,2016-01-19 00:00:00,-41.1996,145.0993,-9999,-9999,-9999,15, Low Possibility
1122629.23300675,-4562628.26600939,2016-01-19 00:00:00,-41.1999,145.1243,48.37,-9999,-9999,13, High Possibility
1119982.38940102,-4574614.31478198,2016-01-19 00:10:00,-41.3121,145.1079,80.82,-9999,-9999,13, High Possibility
1122108.72008345,-4574855.30331758,2016-01-19 00:10:00,-41.3123,145.1329,60.84,-9999,-9999,13, High Possibility
1150948.85446037,-4550657.79418363,2016-01-19 00:20:00,-41.0634,145.4383,22.37,-9999,-9999,14, Medium Possibility
1119982.38940102,-4574614.31478198,2016-01-19 00:30:00,-41.3121,145.1079,69.14,-9999,-9999,13, High Possibility
1122108.72008345,-4574855.30331758,2016-01-19 00:30:00,-41.3123,145.1329,64.45,-9999,-9999,13, High Possibility
1119982.38940102,-4574614.31478198,2016-01-19 00:50:00,-41.3121,145.1079,118.19,0.101106,482.8,10, Processed
1111585.79696621,-4570563.67965232,2016-01-19 01:00:00,-41.2829,145.0055,-9999,-9999,-9999,15, Low Possibility
1122108.72008345,-4574855.30331758,2016-01-19 01:00:00,-41.3123,145.1329,274.55,0.008502,847.6,10, Processed
1115456.65148014,-4580232.03464801,2016-01-19 01:00:00,-41.3678,145.062,40.22,-9999,-9999,15, Low Possibility
1101745.7596736,-4551019.91164795,2016-01-19 01:10:00,-41.1132,144.8682,-9999,-9999,-9999,15, Low Possibility
1094681.87202451,-4565551.58613706,2016-01-19 01:10:00,-41.2527,144.8032,-9999,-9999,-9999,15, Low Possibility
1111718.32122399,-4567496.61932502,2016-01-19 01:10:00,-41.2547,145.0034,62.42,0.181206,417.2,10, Processed
1119982.38940102,-4574614.31478198,2016-01-19 01:10:00,-41.3121,145.1079,320.43,0.139071,529.4,10, Processed
1122108.72008345,-4574855.30331758,2016-01-19 01:10:00,-41.3123,145.1329,647.93,0.0389,737,10, Processed
1124242.39623323,-4575108.39500092,2016-01-19 01:10:00,-41.3126,145.158,183.69,0.017651,674.3,10, Processed
1121981.58989832,-4577922.18877226,2016-01-19 01:10:00,-41.3405,145.1351,576.46,0.029184,762.7,10, Processed
1124115.78051434,-4578164.4446971,2016-01-19 01:10:00,-41.3407,145.1602,190.2,0.011467,736.4,10, Processed
1122763.48073373,-4559570.83251416,2016-01-19 01:20:00,-41.1718,145.1222,95,-9999,-9999,13, High Possibility
1119982.38940102,-4574614.31478198,2016-01-19 01:20:00,-41.3121,145.1079,317.08,0.120328,539.8,10, Processed
1122108.72008345,-4574855.30331758,2016-01-19 01:20:00,-41.3123,145.1329,1436.83,0.027525,950.3,10, Processed
1124242.39623323,-4575108.39500092,2016-01-19 01:20:00,-41.3126,145.158,228.71,0.001683,1245.6,10, Processed
1121981.58989832,-4577922.18877226,2016-01-19 01:20:00,-41.3405,145.1351,1193.8,0.007065,1338.1,10, Processed
1124115.78051434,-4578164.4446971,2016-01-19 01:20:00,-41.3407,145.1602,-9999,-9999,-9999,12, Cloudy
1119982.38940102,-4574614.31478198,2016-01-19 01:30:00,-41.3121,145.1079,226.36,0.117823,516.1,10, Processed
1122108.72008345,-4574855.30331758,2016-01-19 01:30:00,-41.3123,145.1329,1109.5,0.029816,875.6,10, Processed
1124242.39623323,-4575108.39500092,2016-01-19 01:30:00,-41.3126,145.158,-9999,-9999,-9999,12, Cloudy
1121981.58989832,-4577922.18877226,2016-01-19 01:30:00,-41.3405,145.1351,865.5,0.026278,851.4,10, Processed
1124115.78051434,-4578164.4446971,2016-01-19 01:30:00,-41.3407,145.1602,-9999,-9999,-9999,12, Cloudy
1122108.72008345,-4574855.30331758,2016-01-19 01:40:00,-41.3123,145.1329,181.28,-9999,-9999,13, High Possibility
1145561.30963387,-4577638.92287352,2016-01-19 01:40:00,-41.3154,145.4088,25.41,-9999,-9999,15, Low Possibility
1147685.85672115,-4577895.71602158,2016-01-19 01:40:00,-41.3157,145.4338,24.54,-9999,-9999,15, Low Possibility
1121981.58989832,-4577922.18877226,2016-01-19 01:40:00,-41.3405,145.1351,166.94,-9999,-9999,13, High Possibility
1119982.38940102,-4574614.31478198,2016-01-19 01:50:00,-41.3121,145.1079,136.29,0.185044,455.7,10, Processed
1122108.72008345,-4574855.30331758,2016-01-19 01:50:00,-41.3123,145.1329,-9999,-9999,-9999,12, Cloudy
1124242.39623323,-4575108.39500092,2016-01-19 01:50:00,-41.3126,145.158,-9999,-9999,-9999,12, Cloudy
1121981.58989832,-4577922.18877226,2016-01-19 01:50:00,-41.3405,145.1351,1184.81,0.013731,1086.7,10, Processed
1124115.78051434,-4578164.4446971,2016-01-19 01:50:00,-41.3407,145.1602,-9999,-9999,-9999,12, Cloudy
1119982.38940102,-4574614.31478198,2016-01-19 02:00:00,-41.3121,145.1079,183.78,-9999,-9999,13, High Possibility
1122108.72008345,-4574855.30331758,2016-01-19 02:00:00,-41.3123,145.1329,-9999,-9999,-9999,12, Cloudy
1124242.39623323,-4575108.39500092,2016-01-19 02:00:00,-41.3126,145.158,165.45,-9999,-9999,13, High Possibility
1121981.58989832,-4577922.18877226,2016-01-19 02:00:00,-41.3405,145.1351,333.57,-9999,-9999,13, High Possibility
1124115.78051434,-4578164.4446971,2016-01-19 02:00:00,-41.3407,145.1602,233.91,-9999,-9999,13, High Possibility
1122108.72008345,-4574855.30331758,2016-01-19 02:10:00,-41.3123,145.1329,-9999,-9999,-9999,12, Cloudy
1121981.58989832,-4577922.18877226,2016-01-19 02:10:00,-41.3405,145.1351,275.35,-9999,-9999,13, High Possibility
1122108.72008345,-4574855.30331758,2016-01-19 02:30:00,-41.3123,145.1329,-9999,-9999,-9999,15, Low Possibility
1121981.58989832,-4577922.18877226,2016-01-19 02:30:00,-41.3405,145.1351,154.11,-9999,-9999,13, High Possibility
1140435.41472821,-4546336.84764711,2016-01-19 04:40:00,-41.034,145.3112,94.59,-9999,-9999,13, High Possibility
1097358.85462051,-4553583.29706891,2016-01-19 04:50:00,-41.1407,144.8203,-9999,-9999,-9999,15, Low Possibility
1099480.81735159,-4553819.02226697,2016-01-19 04:50:00,-41.1409,144.8452,-9999,-9999,-9999,15, Low Possibility
1120501.62222363,-4562376.3488823,2016-01-19 04:50:00,-41.1996,145.0993,80.26,0.242548,415,10, Processed
1122629.23300675,-4562628.26600939,2016-01-19 04:50:00,-41.1999,145.1243,72.92,-9999,-9999,13, High Possibility
1119982.38940102,-4574614.31478198,2016-01-19 04:50:00,-41.3121,145.1079,-9999,-9999,-9999,15, Low Possibility
1122108.72008345,-4574855.30331758,2016-01-19 04:50:00,-41.3123,145.1329,-9999,-9999,-9999,15, Low Possibility
1123466.61439225,-4593501.82864101,2016-01-19 04:50:00,-41.4818,145.1711,-9999,-9999,-9999,15, Low Possibility
1125596.62033265,-4593755.15710903,2016-01-19 04:50:00,-41.4821,145.1962,-9999,-9999,-9999,15, Low Possibility
1138304.66591448,-4546081.42400643,2016-01-19 05:00:00,-41.0337,145.2862,49.69,-9999,-9999,13, High Possibility
1140435.41472821,-4546336.84764711,2016-01-19 05:00:00,-41.034,145.3112,74.13,-9999,-9999,13, High Possibility
1122763.48073373,-4559570.83251416,2016-01-19 05:00:00,-41.1718,145.1222,113.6,0.089047,488.3,10, Processed
1098945.562017,-4566035.77506737,2016-01-19 05:00:00,-41.2532,144.8533,-9999,-9999,-9999,15, Low Possibility
1111585.79696621,-4570563.67965232,2016-01-19 05:00:00,-41.2829,145.0055,60.76,-9999,-9999,13, High Possibility
1119982.38940102,-4574614.31478198,2016-01-19 05:00:00,-41.3121,145.1079,261.92,-9999,-9999,13, High Possibility
1122108.72008345,-4574855.30331758,2016-01-19 05:00:00,-41.3123,145.1329,284.88,-9999,-9999,13, High Possibility
1121981.58989832,-4577922.18877226,2016-01-19 05:00:00,-41.3405,145.1351,175.51,-9999,-9999,13, High Possibility
1112536.73272722,-4598399.30456453,2016-01-19 05:00:00,-41.537,145.0497,-9999,-9999,-9999,15, Low Possibility
1140435.41472821,-4546336.84764711,2016-01-19 05:10:00,-41.034,145.3112,110.13,0.012739,652.3,10, Processed
1122763.48073373,-4559570.83251416,2016-01-19 05:10:00,-41.1718,145.1222,70.97,-9999,-9999,13, High Possibility
1122629.23300675,-4562628.26600939,2016-01-19 05:10:00,-41.1999,145.1243,91.27,-9999,-9999,13, High Possibility
1111585.79696621,-4570563.67965232,2016-01-19 05:10:00,-41.2829,145.0055,54.21,0.122959,428.6,10, Processed
1119982.38940102,-4574614.31478198,2016-01-19 05:10:00,-41.3121,145.1079,420.09,0.025668,734.4,10, Processed
1122108.72008345,-4574855.30331758,2016-01-19 05:10:00,-41.3123,145.1329,476.98,0.007991,983.4,10, Processed
1121981.58989832,-4577922.18877226,2016-01-19 05:10:00,-41.3405,145.1351,254.21,0.016897,722.4,10, Processed
1155601.11651045,-4594265.33547077,2016-01-19 05:10:00,-41.4579,145.546,-9999,-9999,-9999,15, Low Possibility
1138304.66591448,-4546081.42400643,2016-01-19 05:20:00,-41.0337,145.2862,54.21,-9999,-9999,13, High Possibility
1140435.41472821,-4546336.84764711,2016-01-19 05:20:00,-41.034,145.3112,44.69,-9999,-9999,13, High Possibility
1119982.38940102,-4574614.31478198,2016-01-19 05:20:00,-41.3121,145.1079,157.47,-9999,-9999,13, High Possibility
1122108.72008345,-4574855.30331758,2016-01-19 05:20:00,-41.3123,145.1329,230.78,-9999,-9999,13, High Possibility
1115322.70261876,-4583297.22850187,2016-01-19 05:20:00,-41.396,145.0641,58.77,-9999,-9999,13, High Possibility
1140435.41472821,-4546336.84764711,2016-01-19 05:30:00,-41.034,145.3112,39.12,-9999,-9999,13, High Possibility
1122108.72008345,-4574855.30331758,2016-01-19 05:40:00,-41.3123,145.1329,128.16,-9999,-9999,13, High Possibility
1119033.10214708,-4546887.06351295,2016-01-19 23:40:00,-41.0593,145.0638,33.48,-9999,-9999,15, Low Possibility
1138176.18043418,-4549130.9095305,2016-01-20 00:30:00,-41.0617,145.2884,24.31,-9999,-9999,12, Cloudy
1154582.7109915,-4566428.97917249,2016-01-20 00:30:00,-41.2041,145.4998,20.51,-9999,-9999,15, Low Possibility
1140435.41472821,-4546336.84764711,2016-01-20 00:40:00,-41.034,145.3112,32.48,-9999,-9999,12, Cloudy
1144183.80829098,-4559044.80132956,2016-01-20 00:40:00,-41.1466,145.3701,28.36,-9999,-9999,12, Cloudy
1131276.88288305,-4560571.96739136,2016-01-20 00:40:00,-41.1729,145.2222,29.88,-9999,-9999,15, Low Possibility
1130892.34984252,-4569745.21951517,2016-01-20 00:40:00,-41.2572,145.2288,38.3,-9999,-9999,15, Low Possibility
1130635.69763854,-4575858.48910085,2016-01-20 00:40:00,-41.3134,145.2332,38.63,-9999,-9999,15, Low Possibility
1135669.34619358,-4558033.56244048,2016-01-20 00:50:00,-41.1455,145.2701,29.26,-9999,-9999,12, Cloudy
1124891.63418239,-4559823.19631697,2016-01-20 00:50:00,-41.1721,145.1472,42.25,-9999,-9999,12, Cloudy
1115980.0539468,-4567998.29148259,2016-01-20 01:10:00,-41.2553,145.0535,-9999,-9999,-9999,15, Low Possibility
1109459.70766283,-4570313.93415701,2016-01-20 01:10:00,-41.2826,144.9805,27.4,-9999,-9999,12, Cloudy
1117589.29035228,-4580483.81183032,2016-01-20 01:10:00,-41.3681,145.0871,44.63,-9999,-9999,12, Cloudy
1143170.34045744,-4583515.26161922,2016-01-20 01:10:00,-41.3715,145.3882,25.66,-9999,-9999,15, Low Possibility
1117589.29035228,-4580483.81183032,2016-01-20 01:20:00,-41.3681,145.0871,33.18,-9999,-9999,12, Cloudy
1138304.66591448,-4546081.42400643,2016-01-20 01:30:00,-41.0337,145.2862,-9999,-9999,-9999,12, Cloudy
1136181.27027262,-4545838.12797592,2016-01-20 01:40:00,-41.0335,145.2613,-9999,-9999,-9999,12, Cloudy
1138304.66591448,-4546081.42400643,2016-01-20 01:50:00,-41.0337,145.2862,-9999,-9999,-9999,15, Low Possibility
1138176.18043418,-4549130.9095305,2016-01-20 01:50:00,-41.0617,145.2884,-9999,-9999,-9999,15, Low Possibility
1137158.66048605,-4573556.0185713,2016-01-20 02:00:00,-41.2861,145.3062,21.07,-9999,-9999,15, Low Possibility
1138304.66591448,-4546081.42400643,2016-01-20 02:10:00,-41.0337,145.2862,46.07,-9999,-9999,13, High Possibility
1136181.27027262,-4545838.12797592,2016-01-20 02:20:00,-41.0335,145.2613,-9999,-9999,-9999,12, Cloudy
1138304.66591448,-4546081.42400643,2016-01-20 02:30:00,-41.0337,145.2862,97.55,0.020497,590.5,10, Processed
1104554.72545376,-4536037.97131306,2016-01-20 02:50:00,-40.9736,144.8832,-9999,-9999,-9999,15, Low Possibility
1138304.66591448,-4546081.42400643,2016-01-20 02:50:00,-41.0337,145.2862,108.26,0.003674,830.4,10, Processed
1122629.23300675,-4562628.26600939,2016-01-20 02:50:00,-41.1999,145.1243,66.47,0.035097,515.1,10, Processed
1104689.50787434,-4532999.29557456,2016-01-20 03:00:00,-40.9457,144.8812,-9999,-9999,-9999,15, Low Possibility
1136181.27027262,-4545838.12797592,2016-01-20 03:00:00,-41.0335,145.2613,63.34,0.011618,603.5,10, Processed
1138304.66591448,-4546081.42400643,2016-01-20 03:00:00,-41.0337,145.2862,83.54,-9999,-9999,13, High Possibility
1140435.41472821,-4546336.84764711,2016-01-20 03:00:00,-41.034,145.3112,-9999,-9999,-9999,15, Low Possibility
1139292.5471766,-4573812.06693217,2016-01-20 03:00:00,-41.2864,145.3313,21.82,-9999,-9999,15, Low Possibility
1138304.66591448,-4546081.42400643,2016-01-20 03:10:00,-41.0337,145.2862,163.13,0.017041,664.2,10, Processed
1122629.23300675,-4562628.26600939,2016-01-20 03:10:00,-41.1999,145.1243,90.53,0.204542,429.2,10, Processed
1111585.79696621,-4570563.67965232,2016-01-20 03:10:00,-41.2829,145.0055,71.14,0.130258,439.8,10, Processed
1155827.95708443,-4535951.37724305,2016-01-20 03:20:00,-40.9243,145.4768,50.55,0.053608,469.9,10, Processed
1104689.50787434,-4532999.29557456,2016-01-20 03:20:00,-40.9457,144.8812,-9999,-9999,-9999,15, Low Possibility
1136181.27027262,-4545838.12797592,2016-01-20 03:20:00,-41.0335,145.2613,294.78,0.000467,2301,10, Processed
1138304.66591448,-4546081.42400643,2016-01-20 03:20:00,-41.0337,145.2862,345.8,0.015,787.5,10, Processed
1111585.79696621,-4570563.67965232,2016-01-20 03:20:00,-41.2829,145.0055,44.64,0.041539,477.7,10, Processed
1111871.43022969,-4515524.91310404,2016-01-20 03:30:00,-40.7794,144.9438,-9999,-9999,-9999,15, Low Possibility
1089400.46067636,-4540431.82422848,2016-01-20 03:30:00,-41.0277,144.7127,-9999,-9999,-9999,15, Low Possibility
1136181.27027262,-4545838.12797592,2016-01-20 03:30:00,-41.0335,145.2613,254.91,0.013151,759.8,10, Processed
1138304.66591448,-4546081.42400643,2016-01-20 03:30:00,-41.0337,145.2862,258.29,0.009831,809.8,10, Processed
1122629.23300675,-4562628.26600939,2016-01-20 03:30:00,-41.1999,145.1243,71.28,0.075706,469.8,10, Processed
1134772.93243012,-4579424.33743965,2016-01-20 03:30:00,-41.3421,145.2856,28.83,-9999,-9999,12, Cloudy
1113322.85032335,-4579991.4812636,2016-01-20 03:30:00,-41.3676,145.0369,57.86,0.001596,870.3,10, Processed
1113190.61022041,-4583045.90068799,2016-01-20 03:30:00,-41.3957,145.039,50.25,-9999,-9999,13, High Possibility
1104689.50787434,-4532999.29557456,2016-01-20 03:40:00,-40.9457,144.8812,-9999,-9999,-9999,15, Low Possibility
1104554.72545376,-4536037.97131306,2016-01-20 03:40:00,-40.9736,144.8832,-9999,-9999,-9999,15, Low Possibility
1089400.46067636,-4540431.82422848,2016-01-20 03:40:00,-41.0277,144.7127,-9999,-9999,-9999,15, Low Possibility
1136181.27027262,-4545838.12797592,2016-01-20 03:40:00,-41.0335,145.2613,151.57,0.010609,715.3,10, Processed
1138304.66591448,-4546081.42400643,2016-01-20 03:40:00,-41.0337,145.2862,164.87,0.018409,656.4,10, Processed
1137027.37579436,-4576623.14676291,2016-01-20 03:40:00,-41.3143,145.3084,30.04,-9999,-9999,15, Low Possibility
1134772.93243012,-4579424.33743965,2016-01-20 03:40:00,-41.3421,145.2856,24.22,-9999,-9999,15, Low Possibility
1115456.65148014,-4580232.03464801,2016-01-20 03:40:00,-41.3678,145.062,58.99,0.008674,626,10, Processed
1115322.70261876,-4583297.22850187,2016-01-20 03:40:00,-41.396,145.0641,49.64,-9999,-9999,13, High Possibility
1153826.4254134,-4532652.32017393,2016-01-20 03:50:00,-40.8961,145.4496,-9999,-9999,-9999,15, Low Possibility
1104689.50787434,-4532999.29557456,2016-01-20 03:50:00,-40.9457,144.8812,-9999,-9999,-9999,15, Low Possibility
1104554.72545376,-4536037.97131306,2016-01-20 03:50:00,-40.9736,144.8832,-9999,-9999,-9999,15, Low Possibility
1089400.46067636,-4540431.82422848,2016-01-20 03:50:00,-41.0277,144.7127,-9999,-9999,-9999,15, Low Possibility
1138304.66591448,-4546081.42400643,2016-01-20 03:50:00,-41.0337,145.2862,180.32,0.000891,1424.6,10, Processed
1122629.23300675,-4562628.26600939,2016-01-20 03:50:00,-41.1999,145.1243,94.14,0.259066,419.8,10, Processed
1111585.79696621,-4570563.67965232,2016-01-20 03:50:00,-41.2829,145.0055,69.29,0.059319,482.9,10, Processed
1143428.19383688,-4577381.649742,2016-01-20 03:50:00,-41.3151,145.3837,16.13,-9999,-9999,15, Low Possibility
1113322.85032335,-4579991.4812636,2016-01-20 03:50:00,-41.3676,145.0369,-9999,-9999,-9999,15, Low Possibility
1113190.61022041,-4583045.90068799,2016-01-20 03:50:00,-41.3957,145.039,47.42,-9999,-9999,13, High Possibility
1104689.50787434,-4532999.29557456,2016-01-20 04:00:00,-40.9457,144.8812,-9999,-9999,-9999,15, Low Possibility
1104554.72545376,-4536037.97131306,2016-01-20 04:00:00,-40.9736,144.8832,-9999,-9999,-9999,15, Low Possibility
1089400.46067636,-4540431.82422848,2016-01-20 04:00:00,-41.0277,144.7127,-9999,-9999,-9999,15, Low Possibility
1136181.27027262,-4545838.12797592,2016-01-20 04:00:00,-41.0335,145.2613,73.79,0.002101,864,10, Processed
1138304.66591448,-4546081.42400643,2016-01-20 04:00:00,-41.0337,145.2862,96.86,0.007138,708.3,10, Processed
1122629.23300675,-4562628.26600939,2016-01-20 04:00:00,-41.1999,145.1243,82.11,0.346838,400.9,10, Processed
1109459.70766283,-4570313.93415701,2016-01-20 04:00:00,-41.2826,144.9805,-9999,-9999,-9999,15, Low Possibility
1111585.79696621,-4570563.67965232,2016-01-20 04:00:00,-41.2829,145.0055,63.39,0.055687,481.3,10, Processed
1115456.65148014,-4580232.03464801,2016-01-20 04:00:00,-41.3678,145.062,83.3,0.014584,608.1,10, Processed
1115322.70261876,-4583297.22850187,2016-01-20 04:00:00,-41.396,145.0641,-9999,-9999,-9999,15, Low Possibility
1104689.50787434,-4532999.29557456,2016-01-20 04:10:00,-40.9457,144.8812,-9999,-9999,-9999,15, Low Possibility
1104554.72545376,-4536037.97131306,2016-01-20 04:10:00,-40.9736,144.8832,-9999,-9999,-9999,15, Low Possibility
1136181.27027262,-4545838.12797592,2016-01-20 04:10:00,-41.0335,145.2613,65.08,0.001036,996.4,10, Processed
1138304.66591448,-4546081.42400643,2016-01-20 04:10:00,-41.0337,145.2862,94.63,0.011615,645.6,10, Processed
1122629.23300675,-4562628.26600939,2016-01-20 04:10:00,-41.1999,145.1243,94.91,0.311254,411.9,10, Processed
1109459.70766283,-4570313.93415701,2016-01-20 04:10:00,-41.2826,144.9805,90.67,0.006673,708.5,10, Processed
1111585.79696621,-4570563.67965232,2016-01-20 04:10:00,-41.2829,145.0055,72.28,0.068208,476.9,10, Processed
1113322.85032335,-4579991.4812636,2016-01-20 04:10:00,-41.3676,145.0369,-9999,-9999,-9999,15, Low Possibility
1115456.65148014,-4580232.03464801,2016-01-20 04:10:00,-41.3678,145.062,62.43,0.020655,550.8,10, Processed
1113190.61022041,-4583045.90068799,2016-01-20 04:10:00,-41.3957,145.039,-9999,-9999,-9999,15, Low Possibility
1104554.72545376,-4536037.97131306,2016-01-20 04:20:00,-40.9736,144.8832,-9999,-9999,-9999,15, Low Possibility
1136181.27027262,-4545838.12797592,2016-01-20 04:20:00,-41.0335,145.2613,62.76,0.011577,603,10, Processed
1138304.66591448,-4546081.42400643,2016-01-20 04:20:00,-41.0337,145.2862,97.68,0.018605,599.9,10, Processed
1122629.23300675,-4562628.26600939,2016-01-20 04:20:00,-41.1999,145.1243,86.42,0.253823,416.8,10, Processed
1109459.70766283,-4570313.93415701,2016-01-20 04:20:00,-41.2826,144.9805,64.15,-9999,-9999,13, High Possibility
1111585.79696621,-4570563.67965232,2016-01-20 04:20:00,-41.2829,145.0055,74.64,0.086964,464.4,10, Processed
1115456.65148014,-4580232.03464801,2016-01-20 04:20:00,-41.3678,145.062,65.18,0.042689,500.2,10, Processed
1115322.70261876,-4583297.22850187,2016-01-20 04:20:00,-41.396,145.0641,59.55,-9999,-9999,13, High Possibility
1125596.62033265,-4593755.15710903,2016-01-20 04:20:00,-41.4821,145.1962,44.26,-9999,-9999,15, Low Possibility
1104554.72545376,-4536037.97131306,2016-01-20 04:30:00,-40.9736,144.8832,-9999,-9999,-9999,15, Low Possibility
1136181.27027262,-4545838.12797592,2016-01-20 04:30:00,-41.0335,145.2613,108.67,0.003696,830,10, Processed
1122629.23300675,-4562628.26600939,2016-01-20 04:30:00,-41.1999,145.1243,78.46,0.101744,458.3,10, Processed
1109459.70766283,-4570313.93415701,2016-01-20 04:30:00,-41.2826,144.9805,93.66,0.007699,693.9,10, Processed
1113322.85032335,-4579991.4812636,2016-01-20 04:30:00,-41.3676,145.0369,66.8,0.006866,666.1,10, Processed
1113190.61022041,-4583045.90068799,2016-01-20 04:30:00,-41.3957,145.039,74.69,-9999,-9999,13, High Possibility
1136181.27027262,-4545838.12797592,2016-01-20 04:40:00,-41.0335,145.2613,70.97,0.021846,556.7,10, Processed
1138304.66591448,-4546081.42400643,2016-01-20 04:40:00,-41.0337,145.2862,123.52,0.031536,572.8,10, Processed
1122629.23300675,-4562628.26600939,2016-01-20 04:40:00,-41.1999,145.1243,99.16,0.1517,449.2,10, Processed
1109459.70766283,-4570313.93415701,2016-01-20 04:40:00,-41.2826,144.9805,67.37,-9999,-9999,13, High Possibility
1111585.79696621,-4570563.67965232,2016-01-20 04:40:00,-41.2829,145.0055,84.75,0.065672,489.2,10, Processed
1115456.65148014,-4580232.03464801,2016-01-20 04:40:00,-41.3678,145.062,54.04,0.062387,464.9,10, Processed
1136181.27027262,-4545838.12797592,2016-01-20 04:50:00,-41.0335,145.2613,89.8,0.012046,635.8,10, Processed
1138304.66591448,-4546081.42400643,2016-01-20 04:50:00,-41.0337,145.2862,125.29,0.028964,581.7,10, Processed
1122629.23300675,-4562628.26600939,2016-01-20 04:50:00,-41.1999,145.1243,100.67,0.135451,456.2,10, Processed
1109459.70766283,-4570313.93415701,2016-01-20 04:50:00,-41.2826,144.9805,73.35,-9999,-9999,13, High Possibility
1111585.79696621,-4570563.67965232,2016-01-20 04:50:00,-41.2829,145.0055,58.14,0.026529,525.8,10, Processed
