id,satellite,satellite_nssdc_id,satellite_operating_agency,sensor,orbit,start_dt,stop_dt,filename,process_dt,process_algorithm,process_algorithm_version,load_dt,latitude,longitude,location,temp_kelvin,datetime,power,confidence,age_hours,australian_state
10720567,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.6934,146.2486,POINT (16280314.115254613 -5115164.857067084),,2016-01-25T04:06:43,,35,8319,TAS
10720566,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21987,2016-01-25T04:00:20,2016-01-25T04:13:06,Npp20160125T040020Z20160125T041306Zhotspots.txt,,VIIRS (AER),6,,-41.7017,146.24,POINT (16279362.890205782 -5116396.030747988),,2016-01-25T04:06:43,,87,8319,TAS
10718033,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1297,144.7845,POINT (16117338.484551081 -5031489.4745471245),362.9,2016-01-25T04:05:20,100.5,100,8319,TAS
10718049,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.0988,144.8439,POINT (16123951.196262674 -5026925.138630825),312.3,2016-01-25T04:05:20,13.8,35,8319,TAS
10718014,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1805,144.8293,POINT (16122327.26753098 -5039006.5235196),325.9,2016-01-25T04:05:20,26.2,52,8319,TAS
10718029,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1338,144.8567,POINT (16125369.517894868 -5032101.200567648),333,2016-01-25T04:05:20,33.8,46,8319,TAS
10718041,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1239,144.8127,POINT (16120472.462175384 -5030641.043844567),321.7,2016-01-25T04:05:20,17.3,40,8319,TAS
10718034,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1277,144.8846,POINT (16128478.003355777 -5031196.40953028),349.5,2016-01-25T04:04:00,69.2,95,8319,TAS
10718037,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1383,144.7794,POINT (16116772.870218359 -5032766.02897553),340.7,2016-01-25T04:03:50,48.6,66,8319,TAS
10718005,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.6308,146.3176,POINT (16288002.061927771 -5105832.578101283),319.2,2016-01-25T04:03:20,17.8,49,8319,TAS
10718042,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1257,144.7952,POINT (16118524.148447521 -5030899.80660253),351.4,2016-01-25T04:03:20,71.5,96,8319,TAS
10718038,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1187,144.8652,POINT (16126322.412736058 -5029861.398372283),326.5,2016-01-25T04:03:10,28,56,8319,TAS
10718028,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1321,144.8742,POINT (16127319.501415096 -5031852.603700366),385.7,2016-01-25T04:03:00,183.6,100,8319,TAS
10718044,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1096,144.8458,POINT (16124161.81273925 -5028523.320542085),336.1,2016-01-25T04:03:00,41.7,67,8319,TAS
10718026,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1731,144.792,POINT (16118175.941080313 -5037913.562654386),333,2016-01-25T04:02:50,35.7,47,8319,TAS
10718040,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1222,144.8302,POINT (16122424.115487967 -5030381.253572444),337.2,2016-01-25T04:02:40,41.1,88,8319,TAS
10718039,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1204,144.8478,POINT (16124380.889497135 -5030120.140328516),332.8,2016-01-25T04:02:30,34.1,60,8319,TAS
10718013,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.5933,146.1137,POINT (16265305.353588914 -5100256.763832949),334.8,2016-01-25T04:02:30,41.5,86,8319,TAS
10718006,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.6438,146.0988,POINT (16263647.472412532 -5107770.108444061),357.8,2016-01-25T04:02:30,88,70,8319,TAS
10718036,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1365,144.7972,POINT (16118745.006317249 -5032502.043185786),342,2016-01-25T04:02:20,47.2,73,8319,TAS
10718003,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.7001,146.2495,POINT (16280414.414115814 -5116158.371202485),321,2016-01-25T04:02:20,19.4,44,8319,TAS
10718004,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.6731,146.213,POINT (16276353.033813708 -5112130.237225921),310.4,2016-01-25T04:02:20,9.8,14,8319,TAS
10718007,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.6342,146.1204,POINT (16266045.962161165 -5106335.988573424),355.5,2016-01-25T04:02:20,79.3,85,8319,TAS
10718009,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.6068,146.1802,POINT (16272701.086598745 -5102267.013027503),313.2,2016-01-25T04:02:20,11.2,35,8319,TAS
10718011,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.602,146.1294,POINT (16267053.180913862 -5101550.93260883),346.1,2016-01-25T04:02:20,59.3,93,8319,TAS
10718030,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1405,144.7865,POINT (16117554.221724236 -5033094.764890179),348.6,2016-01-25T04:02:20,64,94,8319,TAS
10718031,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1213,144.8721,POINT (16127093.634168277 -5030257.124158799),359.4,2016-01-25T04:02:20,91.4,99,8319,TAS
10718032,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.123,144.8548,POINT (16125162.241003012 -5030502.429056361),339.1,2016-01-25T04:02:20,44.3,86,8319,TAS
10718048,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1166,144.7757,POINT (16116356.757961776 -5029554.197439769),334.1,2016-01-25T04:02:20,41.6,86,8319,TAS
10718047,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1149,144.7932,POINT (16118308.41127436 -5029297.24367098),395.2,2016-01-25T04:02:20,230.6,100,8319,TAS
10718046,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1131,144.8108,POINT (16120263.515491163 -5029039.114680106),328.1,2016-01-25T04:02:20,28.2,28,8319,TAS
10718045,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1114,144.8284,POINT (16122221.959292691 -5028780.401559563),365,2016-01-25T04:02:20,107,100,8319,TAS
10718043,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1275,144.7776,POINT (16116565.704645991 -5031159.758552694),343.8,2016-01-25T04:02:20,57.1,92,8319,TAS
10718035,AQUA,2002-022A,NASA,MODIS,73014,2016-01-25T04:02:18,2016-01-25T04:14:10,Aqua20160125T040218Z20160125T041410Zhotspots.txt,,MOD14,5.0.1,,-41.1295,144.8672,POINT (16126538.149909219 -5031457.403964922),374,2016-01-25T04:02:20,137.3,100,8319,TAS
10717993,TERRA,1999-068A,NASA,MODIS,85651,2016-01-24T23:46:59,2016-01-24T23:52:32,Terra20160124T234659Z20160124T235232Zhotspots.txt,,MOD14,5.0.1,,-41.5987,146.1331,POINT (16267460.832889143 -5101061.914598249),318.1,2016-01-24T23:48:00,21.3,65,8323,TAS
10717992,TERRA,1999-068A,NASA,MODIS,85651,2016-01-24T23:46:59,2016-01-24T23:52:32,Terra20160124T234659Z20160124T235232Zhotspots.txt,,MOD14,5.0.1,,-41.1333,145.1829,POINT (16161690.730031407 -5032026.266120299),318.3,2016-01-24T23:47:40,16.2,34,8323,TAS
10723661,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1183,144.7886,POINT (16117788.66057185 -5029800.075619525),,2016-01-24T15:40:37,,79,8331,TAS
10723663,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1264,144.7871,POINT (16117630.69821441 -5031008.57473438),,2016-01-24T15:40:37,,88,8331,TAS
10723669,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.6221,146.2641,POINT (16282043.352224596 -5104534.407273877),,2016-01-24T15:40:37,,57,8331,TAS
10723668,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.6187,146.3312,POINT (16289515.450405112 -5104035.111713276),,2016-01-24T15:40:37,,100,8331,TAS
10723667,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.6131,146.265,POINT (16282145.20955867 -5103205.293160122),,2016-01-24T15:40:37,,43,8331,TAS
10723666,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.4783,146.3445,POINT (16290998.337341966 -5083149.151824434),,2016-01-24T15:40:37,,25,8331,TAS
10723665,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.4774,146.3336,POINT (16289777.051208474 -5083014.239252542),,2016-01-24T15:40:37,,86,8331,TAS
10723664,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1959,145.1589,POINT (16159017.058501538 -5041274.921790982),,2016-01-24T15:40:37,,94,8331,TAS
10723662,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1192,144.7982,POINT (16118858.774836842 -5029937.054929223),,2016-01-24T15:40:37,,54,8331,TAS
10723653,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.0322,145.2738,POINT (16171802.435977615 -5017084.938681533),,2016-01-24T15:40:37,,100,8331,TAS
10723671,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.6989,146.2367,POINT (16278990.971787041 -5115984.8267992),,2016-01-24T15:40:37,,93,8331,TAS
10723654,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.0723,145.2477,POINT (16168902.897200922 -5023009.538485752),,2016-01-24T15:40:37,,95,8331,TAS
10723655,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.0972,145.1523,POINT (16158285.021530077 -5026683.912555976),,2016-01-24T15:40:37,,68,8331,TAS
10723656,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1028,145.2111,POINT (16164829.717032794 -5027517.962786758),,2016-01-24T15:40:37,,87,8331,TAS
10723657,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1186,145.1986,POINT (16163435.10645214 -5029851.35028021),,2016-01-24T15:40:37,,56,8331,TAS
10723670,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.6252,146.2133,POINT (16276395.446539707 -5104993.966782069),,2016-01-24T15:40:37,,60,8331,TAS
10723658,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1064,144.839,POINT (16123407.62318913 -5028054.386855036),,2016-01-24T15:40:37,,34,8331,TAS
10723659,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.132,145.1103,POINT (16153607.042568473 -5031832.798992187),,2016-01-24T15:40:37,,55,8331,TAS
10723660,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21980,2016-01-24T15:33:31,2016-01-24T15:47:43,Npp20160124T153331Z20160124T154743Zhotspots.txt,,VIIRS (AER),6,,-41.1403,145.1088,POINT (16153442.289722098 -5033062.541182746),,2016-01-24T15:40:37,,56,8331,TAS
10717978,TERRA,1999-068A,NASA,MODIS,85644,2016-01-24T12:45:35,2016-01-24T12:55:52,Terra20160124T124535Z20160124T125552Zhotspots.txt,,MOD14,5.0.1,,-41.1001,144.8192,POINT (16121199.489769755 -5027121.757828675),308.2,2016-01-24T12:49:20,14.1,8,8334,TAS
10717979,TERRA,1999-068A,NASA,MODIS,85644,2016-01-24T12:45:35,2016-01-24T12:55:52,Terra20160124T124535Z20160124T125552Zhotspots.txt,,MOD14,5.0.1,,-41.0181,145.2413,POINT (16168182.771414978 -5015006.317409381),305.1,2016-01-24T12:45:40,13.2,2,8334,TAS
10717977,TERRA,1999-068A,NASA,MODIS,85644,2016-01-24T12:45:35,2016-01-24T12:55:52,Terra20160124T124535Z20160124T125552Zhotspots.txt,,MOD14,5.0.1,,-41.0983,144.8454,POINT (16124121.069805622 -5026847.2897565225),319.6,2016-01-24T12:45:40,26.6,99,8334,TAS
10717976,TERRA,1999-068A,NASA,MODIS,85644,2016-01-24T12:45:35,2016-01-24T12:55:52,Terra20160124T124535Z20160124T125552Zhotspots.txt,,MOD14,5.0.1,,-41.0687,145.252,POINT (16169375.11448087 -5022480.037603067),313.9,2016-01-24T12:45:40,21.3,68,8334,TAS
10717975,TERRA,1999-068A,NASA,MODIS,85644,2016-01-24T12:45:35,2016-01-24T12:55:52,Terra20160124T124535Z20160124T125552Zhotspots.txt,,MOD14,5.0.1,,-41.1132,144.8208,POINT (16121382.944290577 -5029050.934976088),325.7,2016-01-24T12:45:40,33.1,100,8334,TAS
10717974,TERRA,1999-068A,NASA,MODIS,85644,2016-01-24T12:45:35,2016-01-24T12:55:52,Terra20160124T124535Z20160124T125552Zhotspots.txt,,MOD14,5.0.1,,-41.1113,144.8471,POINT (16124306.194118809 -5028773.014078924),338.1,2016-01-24T12:45:40,52.5,100,8334,TAS
