X,Y,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,id,satellite,satellite_,satellit_1,sensor,orbit,start_dt,stop_dt,filename,process_dt,process_al,process__1,load_dt,latitude,longitude,temp_kelvi,datetime,power,confidence,age_hours,australian,hold_dt,hold_dt_2
-1475980.76306374,-3691387.05535655,,,,,,,-1,0,-1,,,10712774,NOAA 19,2009-005A,NOAA,AVHRR,35678,2016-01-10T18:06:37Z,2016-01-10T18:21:10Z,Noaa1920160110T180637Z20160110T182110Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,116.0500,297.30,2016-01-10T18:13:53Z,,,7057,WA,2016-01-11,2016-01-11T06:06:37Z
-1478742.4228785,-3691733.97391897,,,,,,,-1,0,-1,,,10712772,NOAA 19,2009-005A,NOAA,AVHRR,35678,2016-01-10T18:06:37Z,2016-01-10T18:21:10Z,Noaa1920160110T180637Z20160110T182110Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,116.0200,309.60,2016-01-10T18:13:53Z,,,7057,WA,2016-01-11,2016-01-11T06:06:37Z
-1479662.95803747,-3691849.75755001,,,,,,,-1,0,-1,,,10712771,NOAA 19,2009-005A,NOAA,AVHRR,35678,2016-01-10T18:06:37Z,2016-01-10T18:21:10Z,Noaa1920160110T180637Z20160110T182110Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,116.0100,318.50,2016-01-10T18:13:53Z,,,7057,WA,2016-01-11,2016-01-11T06:06:37Z
-1477821.87865946,-3691618.26234257,,,,,,,-1,0,-1,,,10712773,NOAA 19,2009-005A,NOAA,AVHRR,35678,2016-01-10T18:06:37Z,2016-01-10T18:21:10Z,Noaa1920160110T180637Z20160110T182110Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,116.0300,297.90,2016-01-10T18:13:53Z,,,7057,WA,2016-01-11,2016-01-11T06:06:37Z
-1480583.48413073,-3691965.613235,,,,,,,-1,0,-1,,,10712770,NOAA 19,2009-005A,NOAA,AVHRR,35678,2016-01-10T18:06:37Z,2016-01-10T18:21:10Z,Noaa1920160110T180637Z20160110T182110Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,116.0000,321.30,2016-01-10T18:13:53Z,,,7057,WA,2016-01-11,2016-01-11T06:06:37Z
-1505152.61023423,-3682695.39520434,,,,,,,-1,0,-1,,,10712766,NOAA 19,2009-005A,NOAA,AVHRR,35678,2016-01-10T18:06:37Z,2016-01-10T18:21:10Z,Noaa1920160110T180637Z20160110T182110Zhotspots.txt,,GA AVHRR,1.0.0,,-32.8900,115.7500,301.60,2016-01-10T18:13:53Z,,,7057,WA,2016-01-11,2016-01-11T06:06:37Z
-1482424.50909756,-3692197.54076394,,,,,,,-1,0,-1,,,10712768,NOAA 19,2009-005A,NOAA,AVHRR,35678,2016-01-10T18:06:37Z,2016-01-10T18:21:10Z,Noaa1920160110T180637Z20160110T182110Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.9800,302.60,2016-01-10T18:13:53Z,,,7057,WA,2016-01-11,2016-01-11T06:06:37Z
-1481504.00115264,-3692081.54097321,,,,,,,-1,0,-1,,,10712769,NOAA 19,2009-005A,NOAA,AVHRR,35678,2016-01-10T18:06:37Z,2016-01-10T18:21:10Z,Noaa1920160110T180637Z20160110T182110Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.9900,316.50,2016-01-10T18:13:53Z,,,7057,WA,2016-01-11,2016-01-11T06:06:37Z
-1496861.0128244,-3681637.98215084,,,,,,,-1,0,-1,,,10712767,NOAA 19,2009-005A,NOAA,AVHRR,35678,2016-01-10T18:06:37Z,2016-01-10T18:21:10Z,Noaa1920160110T180637Z20160110T182110Zhotspots.txt,,GA AVHRR,1.0.0,,-32.8900,115.8400,295.30,2016-01-10T18:13:53Z,,,7057,WA,2016-01-11,2016-01-11T06:06:37Z
-1481017.40319172,-3692672.27386138,,,,,,,-1,0,-1,,,10712718,AQUA,2002-022A,NASA,MODIS,72804,2016-01-10T17:20:14Z,2016-01-10T17:31:24Z,Aqua20160110T172014Z20160110T173124Zhotspots.txt,,MOD14,5.0.1,,-33.0058,115.9944,317.10,2016-01-10T17:24:30Z,22.7,92,7058,WA,2016-01-10,2016-01-10T21:20:14Z
-1479961.30239205,-3691705.23758112,,,,,,,-1,0,-1,,,10712717,AQUA,2002-022A,NASA,MODIS,72804,2016-01-10T17:20:14Z,2016-01-10T17:31:24Z,Aqua20160110T172014Z20160110T173124Zhotspots.txt,,MOD14,5.0.1,,-32.9984,116.0070,318.50,2016-01-10T17:20:30Z,23.8,64,7058,WA,2016-01-10,2016-01-10T21:20:14Z
-1480969.79705869,-3691651.36777739,,,,,,,-1,0,-1,,,10712716,AQUA,2002-022A,NASA,MODIS,72804,2016-01-10T17:20:14Z,2016-01-10T17:31:24Z,Aqua20160110T172014Z20160110T173124Zhotspots.txt,,MOD14,5.0.1,,-32.9968,115.9963,312.80,2016-01-10T17:20:10Z,17.6,30,7058,WA,2016-01-10,2016-01-10T21:20:14Z
-1478999.95567952,-3692780.0042809,,,,,,,-1,0,-1,,,10712720,AQUA,2002-022A,NASA,MODIS,72804,2016-01-10T17:20:14Z,2016-01-10T17:31:24Z,Aqua20160110T172014Z20160110T173124Zhotspots.txt,,MOD14,5.0.1,,-33.0090,116.0158,315.50,2016-01-10T17:20:10Z,21.6,88,7058,WA,2016-01-10,2016-01-10T21:20:14Z
-1505265.88472386,-3682329.49130691,,,,,,,-1,0,-1,,,10712715,AQUA,2002-022A,NASA,MODIS,72804,2016-01-10T17:20:14Z,2016-01-10T17:31:24Z,Aqua20160110T172014Z20160110T173124Zhotspots.txt,,MOD14,5.0.1,,-32.8866,115.7493,308.80,2016-01-10T17:20:10Z,14.9,63,7058,WA,2016-01-10,2016-01-10T21:20:14Z
-1480008.34751949,-3692726.05552475,,,,,,,-1,0,-1,,,10712719,AQUA,2002-022A,NASA,MODIS,72804,2016-01-10T17:20:14Z,2016-01-10T17:31:24Z,Aqua20160110T172014Z20160110T173124Zhotspots.txt,,MOD14,5.0.1,,-33.0074,116.0051,322.70,2016-01-10T17:20:10Z,29.0,91,7058,WA,2016-01-10,2016-01-10T21:20:14Z
-1477991.6753981,-3692834.05054769,,,,,,,-1,0,-1,,,10712721,AQUA,2002-022A,NASA,MODIS,72804,2016-01-10T17:20:14Z,2016-01-10T17:31:24Z,Aqua20160110T172014Z20160110T173124Zhotspots.txt,,MOD14,5.0.1,,-33.0106,116.0266,305.00,2016-01-10T17:20:10Z,11.7,4,7058,WA,2016-01-10,2016-01-10T21:20:14Z
-1475266.62948623,-3690225.06329879,,,,,,,-1,0,-1,,,10712593,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-32.9905,116.0592,336.40,2016-01-10T06:28:50Z,31.5,33,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1468169.40952982,-3682918.96878417,,,,,,,-1,0,-1,,,10712600,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-32.9335,116.1448,336.70,2016-01-10T06:28:20Z,32.5,72,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1478996.59789189,-3693663.06225397,,,,,,,-1,0,-1,,,10712583,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-33.0169,116.0147,406.20,2016-01-10T06:28:20Z,285.5,100,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1474892.44796359,-3691308.05382971,,,,,,,-1,0,-1,,,10712589,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-33.0005,116.0617,337.60,2016-01-10T06:27:30Z,34.0,26,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1480117.42886002,-3691887.58143824,,,,,,,-1,0,-1,,,10712594,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-32.9998,116.0051,334.70,2016-01-10T06:26:50Z,20.1,86,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1479750.83063267,-3692969.83119677,,,,,,,-1,0,-1,,,10712590,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-33.0099,116.0076,340.30,2016-01-10T06:26:40Z,29.9,90,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1481313.55064848,-3692298.0490443,,,,,,,-1,0,-1,,,10712595,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-33.0021,115.9917,345.50,2016-01-10T06:26:40Z,39.6,93,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1465658.81274262,-3682050.32605973,,,,,,,-1,0,-1,,,10712598,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-32.9285,116.1728,329.40,2016-01-10T06:26:40Z,23.1,67,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1482154.07413081,-3693791.77495276,,,,,,,-1,0,-1,,,10712592,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-33.0145,115.9807,339.90,2016-01-10T06:25:30Z,29.9,90,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1480191.87072289,-3694078.83858016,,,,,,,-1,0,-1,,,10712584,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-33.0192,116.0013,388.50,2016-01-10T06:25:20Z,188.4,100,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1477795.9548262,-3693244.93887842,,,,,,,-1,0,-1,,,10712582,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-33.0145,116.0281,368.20,2016-01-10T06:25:10Z,109.4,100,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1480949.71776717,-3693379.71787333,,,,,,,-1,0,-1,,,10712591,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-33.0122,115.9942,387.40,2016-01-10T06:25:00Z,173.8,100,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1473661.11838124,-3690886.98994076,,,,,,,-1,0,-1,,,10712588,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-32.9981,116.0755,342.20,2016-01-10T06:25:00Z,45.9,66,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1481749.4856118,-3693413.47947932,,,,,,,-1,0,-1,,,10712587,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-33.0116,115.9856,379.10,2016-01-10T06:25:00Z,144.4,100,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1464468.78826451,-3681638.07470212,,,,,,,-1,0,-1,,,10712597,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-32.9262,116.1861,321.50,2016-01-10T06:25:00Z,13.4,44,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1496299.16045048,-3695040.86980462,,,,,,,-1,0,-1,,,10712596,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-33.0096,115.8278,333.00,2016-01-10T06:25:00Z,11.9,69,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1466906.26380652,-3682481.79681159,,,,,,,-1,0,-1,,,10712599,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-32.9310,116.1589,329.80,2016-01-10T06:25:00Z,21.8,47,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1474499.11148916,-3690883.37387381,,,,,,,-1,0,-1,,,10712585,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-32.9972,116.0665,361.50,2016-01-10T06:25:00Z,90.4,99,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1480550.90153557,-3692995.32740068,,,,,,,-1,0,-1,,,10712586,AQUA,2002-022A,NASA,MODIS,72797,2016-01-10T06:24:56Z,2016-01-10T06:31:46Z,Aqua20160110T062456Z20160110T063146Zhotspots.txt,,MOD14,5.0.1,,-33.0092,115.9990,384.30,2016-01-10T06:25:00Z,165.6,100,7069,WA,2016-01-10,2016-01-10T10:24:56Z
-1468052.2562643,-3682376.08578995,,,,,,,-1,0,-1,,,10721863,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21775,2016-01-10T05:22:11Z,2016-01-10T05:36:22Z,Npp20160110T052211Z20160110T053622Zhotspots.txt,,VIIRS (AER),6,,-32.9288,116.1468,,2016-01-10T05:29:16Z,,76,7070,WA,2016-01-10,2016-01-10T17:22:11Z
-1475529.84118238,-3689810.09105066,,,,,,,-1,0,-1,,,10721861,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21775,2016-01-10T05:22:11Z,2016-01-10T05:36:22Z,Npp20160110T052211Z20160110T053622Zhotspots.txt,,VIIRS (AER),6,,-32.9865,116.0569,,2016-01-10T05:29:16Z,,43,7070,WA,2016-01-10,2016-01-10T17:22:11Z
-1466883.95411987,-3682122.56192918,,,,,,,-1,0,-1,,,10721862,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21775,2016-01-10T05:22:11Z,2016-01-10T05:36:22Z,Npp20160110T052211Z20160110T053622Zhotspots.txt,,VIIRS (AER),6,,-32.9278,116.1596,,2016-01-10T05:29:16Z,,50,7070,WA,2016-01-10,2016-01-10T17:22:11Z
-1467097.44026433,-3680143.03665573,,,,,,,-1,0,-1,,,10712279,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9100,116.1600,300.90,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1466314.07562207,-3678919.518337,,,,,,,-1,0,-1,,,10712278,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9000,116.1700,299.60,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1467235.61386231,-3679034.32918648,,,,,,,-1,0,-1,,,10712277,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9000,116.1600,298.20,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1469678.15772116,-3666952.34282575,,,,,,,-1,0,-1,,,10712276,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.7900,116.1500,299.60,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1454131.52232945,-3663898.03148947,,,,,,,-1,0,-1,,,10712275,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.7800,116.3200,300.60,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1455054.23640414,-3664011.88880351,,,,,,,-1,0,-1,,,10712274,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.7800,116.3100,300.50,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1475841.6582677,-3692495.45724981,,,,,,,-1,0,-1,,,10712303,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0100,116.0500,311.80,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1475199.21209193,-3690163.12837402,,,,,,,-1,0,-1,,,10712292,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9900,116.0600,326.60,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1476258.97972757,-3689170.19522147,,,,,,,-1,0,-1,,,10712288,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9800,116.0500,317.50,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1467880.62465135,-3681366.5870242,,,,,,,-1,0,-1,,,10712282,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9200,116.1500,309.00,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1465254.52836834,-3679913.50870723,,,,,,,-1,0,-1,,,10712281,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9100,116.1800,303.90,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1466175.98880787,-3680028.2366183,,,,,,,-1,0,-1,,,10712280,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9100,116.1700,309.30,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1477179.71557227,-3689285.78447047,,,,,,,-1,0,-1,,,10712287,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9800,116.0400,304.40,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1466959.2689651,-3681251.72567977,,,,,,,-1,0,-1,,,10712283,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9200,116.1600,317.20,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1475477.25993171,-3687946.20899398,,,,,,,-1,0,-1,,,10712286,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9700,116.0600,296.70,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1466037.90429098,-3681136.93645421,,,,,,,-1,0,-1,,,10712284,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9200,116.1700,310.40,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1465116.53063463,-3681022.21934822,,,,,,,-1,0,-1,,,10712285,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9200,116.1800,301.30,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1476119.87021867,-3690278.63466735,,,,,,,-1,0,-1,,,10712291,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9900,116.0500,321.50,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1475338.23483803,-3689054.67804282,,,,,,,-1,0,-1,,,10712289,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9800,116.0600,314.40,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1477040.51930141,-3690394.21302425,,,,,,,-1,0,-1,,,10712290,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9900,116.0400,307.60,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1472298.42339963,-3690925.50607143,,,,,,,-1,0,-1,,,10712302,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,116.0900,299.90,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1472437.18350411,-3689817.04188248,,,,,,,-1,0,-1,,,10712295,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9900,116.0900,300.40,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1473357.86872901,-3689932.33198088,,,,,,,-1,0,-1,,,10712294,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9900,116.0800,322.10,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1474278.54492683,-3690047.69414496,,,,,,,-1,0,-1,,,10712293,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9900,116.0700,327.30,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1473219.02186064,-3691040.78530508,,,,,,,-1,0,-1,,,10712301,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,116.0800,335.80,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1475060.19169833,-3691271.55994834,,,,,,,-1,0,-1,,,10712299,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,116.0600,339.20,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1475980.76306374,-3691387.05535655,,,,,,,-1,0,-1,,,10712298,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,116.0500,326.60,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1476901.32538599,-3691502.62282152,,,,,,,-1,0,-1,,,10712297,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,116.0400,306.40,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1477821.87865946,-3691618.26234257,,,,,,,-1,0,-1,,,10712296,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,116.0300,299.10,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1474139.61129542,-3691156.13659761,,,,,,,-1,0,-1,,,10712300,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,116.0700,339.20,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
-1474921.17366216,-3692379.97272654,,,,,,,-1,0,-1,,,10712304,NOAA 19,2009-005A,NOAA,AVHRR,35664,2016-01-09T18:18:24Z,2016-01-09T18:32:08Z,Noaa1920160109T181824Z20160109T183208Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0100,116.0600,321.70,2016-01-09T18:25:16Z,,,7081,WA,2016-01-10,2016-01-10T06:18:24Z
